gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
RNF125	157.32711462389545	1.4138862365358513	0.08618960432911016	16.404370893002433	1.779606147067458e-60	3.4330971123701125e-60
CCDC85B	4666.989024794153	-1.2072772540650227	0.07360414841521196	-16.402299055952554	1.8413564392328527e-60	3.551876835608159e-60
SOX9-AS1	182.12070425133768	1.428739519427216	0.08711030755693983	16.401497819225558	1.8658053675075477e-60	3.5986881746200124e-60
FAM69A	1329.6359697719386	-0.7093019645798871	0.043246244829299146	-16.4014694773993	1.8666760870901614e-60	3.600018167959597e-60
ZNF211	1412.3260632051517	-0.6216816935147306	0.03791102676257987	-16.39843988948256	1.962124555198431e-60	3.783730146618459e-60
C8orf44	278.3537487827589	-0.5498604511379367	0.03353508353060708	-16.396573177940216	2.0233413274444835e-60	3.901401014843468e-60
FAM217B	2341.2910967935295	-0.6495102259182735	0.03961427043359432	-16.39586489437063	2.0470634900269888e-60	3.9467590641133526e-60
PCLO	9195.882236154086	-1.5846530021397296	0.09665561989365246	-16.394835643113975	2.0820304086808778e-60	4.0137862127771057e-60
USP46-AS1	66.32066253676595	1.0804842665020074	0.0659202644172383	16.390775675035947	2.2258607640656738e-60	4.2906494425757173e-60
FAM133A	270.7213040759916	-1.2133937464852544	0.0740384641537756	-16.388694178813232	2.3033968943596217e-60	4.439680221601785e-60
NUBP2	2604.2064022964187	-0.5932124282936728	0.03620245612162036	-16.385971888227832	2.4088776491074978e-60	4.642538710412588e-60
LTB4R	415.71468181462564	-0.9231064125195857	0.056349060597708396	-16.38193082063779	2.574394682286296e-60	4.961052281457842e-60
AHNAK2	3538.090072904095	1.4413202626137656	0.08799038733260965	16.38042866166138	2.638769201951588e-60	5.08461374781169e-60
LINC01299	58.5141191965535	-2.8056812020888207	0.17128329983086438	-16.380354680574943	2.6419807492043255e-60	5.090308459199957e-60
DCHS2	413.83372750249197	2.1179723881735217	0.12933710342402363	16.37559781457206	2.856865585203215e-60	5.503793786636771e-60
PRDM10	1446.1142869257378	-1.006163264100105	0.061451324799874814	-16.373337228722445	2.965002894342571e-60	5.711568196624232e-60
U3	17.447540817440416	1.6005245916736528	0.09775746593162467	16.37240262337734	3.0108933982829487e-60	5.799406185003272e-60
NPIPP1	3976.0724802970044	-1.5343960824623954	0.09372177445249445	-16.37182065134872	3.039825893610686e-60	5.854566791803795e-60
DYNC1H1	40919.861968865385	0.5641802226914678	0.03446292502097361	16.370642432356405	3.099251341064639e-60	5.968439058982121e-60
ESR2	132.6736585454777	1.7035886219900185	0.10406692092872723	16.370126134093685	3.1256550832672427e-60	6.018703276616923e-60
NR0B2	5.63744468972323	-2.720601049391888	0.16620317917566751	-16.369127611670798	3.177357507414962e-60	6.117667705391932e-60
SBK1	5669.542868963035	-1.1397224407403566	0.06964068968240442	-16.365754646285783	3.3583885421866656e-60	6.465597472421373e-60
NEURL1B	1304.3640745949897	2.0068032188647793	0.12265814481958753	16.360945470164236	3.6344116271364126e-60	6.996321597835395e-60
PIK3R6	74.94277811983892	1.4939849036163337	0.09133454120109599	16.357282622430322	3.8597037745198524e-60	7.429294208374516e-60
NAA20	1602.767436318483	-0.42543246592822015	0.02601233775102531	-16.355026218720045	4.005360013663867e-60	7.708911786104442e-60
FBXL12	883.842803079392	-0.5450577897778498	0.03334124328650945	-16.347854370457487	4.5056803535675104e-60	8.671012975604645e-60
RWDD1	2379.9901377908704	-0.6018677358348151	0.03682191859112318	-16.34536599024229	4.6934437607205566e-60	9.031481980540225e-60
TTLL3	3336.436566041797	-0.7053106544684157	0.04315847045888326	-16.34234593972369	4.931825900689891e-60	9.489276171428109e-60
SEC31A	5606.865942148614	0.4807225828063458	0.02941583385039825	16.34230684233476	4.9349897794003457e-60	9.494444466670895e-60
INO80D	2528.409381666337	0.8980463533918921	0.05495681299078089	16.340946727433796	5.046322246955502e-60	9.707697549999973e-60
PRMT1	4781.807823712488	-0.4868144608245149	0.029795819232909734	-16.33834790777708	5.266054375859316e-60	1.0129419471210562e-59
SYPL1	1454.0409468578418	0.831088335263838	0.0508724694939889	16.33670123605931	5.410188720122992e-60	1.040565914114248e-59
PHC2	7584.465259939759	0.5350990964729938	0.03275728658957849	16.335269254054516	5.53872220860038e-60	1.0651842420333568e-59
ASPA	1051.4406054239905	-1.774858576413409	0.10866224758405114	-16.333718617779752	5.681338840334004e-60	1.0925059554394942e-59
TRIM25	2436.442180546375	0.7248799175823694	0.044380966648869986	16.333125939266264	5.736810557484179e-60	1.103066273810601e-59
FAM20A	196.30225989956196	2.2045396726217525	0.13498425107342663	16.331828751063423	5.860110968694413e-60	1.1266652976963562e-59
PHEX	138.8574306052166	1.0402269649484155	0.06369662824990792	16.33095806684115	5.944348567827852e-60	1.1427502635181877e-59
TRIM23	2028.7599538893974	-0.5757416998936393	0.0352570663204034	-16.329824343906214	6.05584547424187e-60	1.164071979726586e-59
KLHL23	1244.2896045578113	0.658498570142374	0.0403513946137678	16.319103130024057	7.218837908418732e-60	1.387491507071255e-59
TSLP	23.91568785990426	1.8902131065856134	0.11584282316734412	16.317049730867236	7.465753904665993e-60	1.4348110405563115e-59
DSC3	54.54819772925339	2.8425721084137456	0.17421142232768827	16.316795250468267	7.49693474130179e-60	1.4406642218271847e-59
KRT8P42	10.578327518521654	2.1955237016313465	0.13459976065727847	16.31149781329588	8.17629996269856e-60	1.5710639417786289e-59
STIM2	2005.9245581413381	0.5683131068640493	0.034842205294349456	16.311054425599625	8.235869322520176e-60	1.5823571031337228e-59
GPR142	13.685508852099165	-2.699968834492052	0.16553540905030897	-16.3105214164269	8.308051951198553e-60	1.5960712333161027e-59
TESK1	2657.4068122983654	-0.5131428928784061	0.03146533372798409	-16.30819800973654	8.630132354744939e-60	1.657786275045833e-59
CXCR2	38.641161202118	2.3040281135041694	0.1412900134869833	16.307083966103757	8.788948456562727e-60	1.6881305212527983e-59
XAF1	631.5984543338236	1.6621428464958972	0.10197418267556631	16.299643722412082	9.926908164609353e-60	1.9065189818026196e-59
FKBP7	228.34600531352632	0.9545801093882123	0.058569483019926004	16.298250559313512	1.0155759694429086e-59	1.9502827275579318e-59
SWSAP1	52.498028106459465	0.6082680630912176	0.037322487589854195	16.297629187411673	1.025951869685554e-59	1.9700179296928522e-59
PDLIM3	1502.9961696436903	1.062110789249932	0.06517535137271806	16.2962035014747	1.0501593921501065e-59	2.0163060329282043e-59
STK32C	1644.3508457222958	-1.3870901236551252	0.08513183843776853	-16.29343555958902	1.098794509617834e-59	2.109481643814665e-59
POC1B	765.8983008315345	0.4958286036743137	0.030436784711988532	16.29043962317791	1.1539672845482156e-59	2.2151891304619533e-59
SLC47A1P1	7.095591308377007	-1.645444910760431	0.10101556314194537	-16.28902378585248	1.1809931075684092e-59	2.266849708644782e-59
ST3GAL5-AS1	20.572400879643777	1.7189406994470107	0.10553198319425115	16.288338827888623	1.1942931487752759e-59	2.2921569878754376e-59
CCDC121	227.60686768489052	0.7486034433568597	0.04597814178375438	16.281724626404245	1.3306534395749218e-59	2.553620970664688e-59
SRXN1	2218.7447619774957	-0.7279375255532547	0.04471513204860998	-16.279444836748134	1.381162356790863e-59	2.6502953219532668e-59
LTA	39.91511084867608	-1.638567401212727	0.10068083553511743	-16.274868921217834	1.488378643788225e-59	2.8557555671873715e-59
S100A1	725.3726871908922	2.1072107618080484	0.12947677604567454	16.27481642781022	1.4896555108092101e-59	2.8579295530798054e-59
ITGA7	5394.689242239786	1.1470316178634865	0.07049622399930872	16.270823496514286	1.5900487873005648e-59	3.050241287888486e-59
C19orf35	41.09014661367688	1.4162148159754644	0.08705306020617982	16.268409319801584	1.6539886157172487e-59	3.1725928350900743e-59
PCDHA10	548.0794795626063	1.4214602767890736	0.08737709376044916	16.268111190400923	1.6620602549650233e-59	3.187767723836014e-59
PHC1	3693.2127733263264	0.7799692679847435	0.047948238774666765	16.266901306849185	1.6952217546745602e-59	3.2510564281888496e-59
NCBP2-AS2	869.5430155112075	-0.6529712665897093	0.04014165079821237	-16.266676970315032	1.7014426091778466e-59	3.2626717677875293e-59
BEAN1-AS1	19.853395872054577	-1.134733935473434	0.06976783268264022	-16.264428631961515	1.7650590613110315e-59	3.384335552525359e-59
CREBBP	9374.369499828845	0.7436461676369271	0.04572885726586524	16.262076336467505	1.8341546478004608e-59	3.5164805751172946e-59
LINC00282	132.6047925591065	-1.2653980958903048	0.07781496594506246	-16.261628859205295	1.847600582692427e-59	3.541917690455712e-59
NUBPL	386.4746534291728	0.7425418207644086	0.045663123100053514	16.26130168839762	1.8574936178149996e-59	3.5605395170463656e-59
PKD1P6	5003.044703561488	-1.251697535652615	0.07697701641866453	-16.260665766062573	1.8768739519232757e-59	3.5973417411862784e-59
AEBP2	1254.1862020923281	0.4756237986434401	0.029255415101256923	16.257632885988535	1.9721115072880296e-59	3.7795158523317313e-59
LMO2	1427.3593876256812	1.2198308565403737	0.07504237626345167	16.255226943479336	2.0510743635343904e-59	3.9304676713746776e-59
KIAA0319L	5318.7195148716	-0.3320525374957068	0.020430372086393946	-16.25288742131351	2.130876351669159e-59	4.082998250927541e-59
BNIPL	73.38797992090612	-1.4288328085754143	0.08791373848116406	-16.252668050074433	2.138515970953245e-59	4.097241551753074e-59
YY1AP1	3765.3265525667757	0.5629470055813349	0.03464469057742856	16.249156687463728	2.2645802656064765e-59	4.3383533247982165e-59
EXPH5	3118.466723024186	-2.0956238079867786	0.12896871300447899	-16.249086768152825	2.2671642623400565e-59	4.3428849258937345e-59
TACR1	162.41205748325618	3.1347980385937557	0.19294002897027218	16.247525489263605	2.3256355080246484e-59	4.454460608719596e-59
UBL4A	2533.491393777597	-0.7179734887638214	0.04421973148993241	-16.236495893858688	2.783781262143698e-59	5.3314669662027335e-59
CD2BP2	4783.06479062738	-0.35168081401375145	0.02166071346811511	-16.235883205390756	2.811717061985809e-59	5.384450366751662e-59
MX1	1950.3778106955701	1.6668228846329274	0.10269770926516016	16.23038037128245	3.0754771028183523e-59	5.888984485180796e-59
MYO15B	3736.0998252507666	-1.072833527808056	0.06611358271177906	-16.227127373887058	3.24284519537792e-59	6.208865952649584e-59
TRNAU1AP	988.6583392517488	-0.5980348631459026	0.036857297196173505	-16.22568415591771	3.3199761892363e-59	6.355931294075506e-59
PARP16	750.0747007480037	-0.7364146357689114	0.04538877711802332	-16.22459741213187	3.3792596987337733e-59	6.468803461442784e-59
EDEM1	1682.7462415630523	0.5156441019660024	0.031786396494349875	16.22216290096487	3.51592132851757e-59	6.72976195726268e-59
SERPING1	3083.7021315415996	1.4487577330985113	0.08931077869564115	16.221532879426327	3.552175618231591e-59	6.798500807618046e-59
MIR503HG	39.263031605786345	1.7606522751945115	0.10856117768747567	16.218065359083074	3.7584811916367373e-59	7.192655839773232e-59
C8orf86	9.926923682141998	-1.6399075027257994	0.10112470389414036	-16.21668533578592	3.843870314505732e-59	7.3553578131784225e-59
LMNB2	3576.1867521440163	0.6837844840713128	0.042165660542176575	16.216619763073588	3.847975387753864e-59	7.362504034801154e-59
WIPF3	1668.1241428672627	-1.1941392010850898	0.07363920772889634	-16.216078878541552	3.882003609202048e-59	7.426896671037172e-59
TRAF3IP2	654.4197664067722	1.0616681608890872	0.06547028456597241	16.216030950946557	3.8850332583363674e-59	7.431977369047006e-59
GPR19	418.9301720659986	-0.7363471401142416	0.04542151533168801	-16.211417314836567	4.187978645975237e-59	8.010733627184513e-59
IFT52	934.8679455260791	0.42823500847238716	0.02641897724125517	16.209371186544907	4.329759599617546e-59	8.28113404846967e-59
NFE2L1	10679.906649210048	0.7230264459868969	0.04460727045533022	16.208713032798915	4.376373280673103e-59	8.369482228229806e-59
CYB561D2	333.33111698031155	0.7209656021660563	0.04448070177693518	16.208503314124926	4.391331364219504e-59	8.397280299246534e-59
PSMC3	4792.837978342672	-0.5361237059231602	0.0330807816673378	-16.206500539027473	4.536768987123564e-59	8.674557231994561e-59
NALCN-AS1	26.265484967990275	-1.369379336271944	0.08449673288768642	-16.206299219783226	4.5516512143766865e-59	8.702175575533338e-59
AGFG1	3842.9069547403524	0.3680018293382407	0.022715971626564902	16.200135983084504	5.031569000576322e-59	9.618791647854994e-59
FMO4	63.17881129001685	1.4213693085573424	0.08776091409946123	16.19592643424926	5.388010479145318e-59	1.0299205871640608e-58
RNF6	2067.2600983113743	-0.4849203060408793	0.029944308801425706	-16.19407244483771	5.552871510779076e-59	1.0613317559122997e-58
ASIC1	4315.570060289567	-0.8201694391779409	0.050646512161143555	-16.19399647044564	5.559733478547031e-59	1.0625411010356472e-58
ZNF564	504.86195162451264	0.7266496511230724	0.04487389295233862	16.19314936403802	5.636818274980342e-59	1.0771694659141203e-58
TRPM3	4203.256424056412	-1.608706780829322	0.09935997847623389	-16.19069172014879	5.866536296822238e-59	1.12095970471588e-58
PGBD1	946.299736846493	-0.5595783033248096	0.0345651841890176	-16.18907338276544	6.02287243617374e-59	1.1507212869113024e-58
DBX2	200.78765442444907	1.8774500418592026	0.11597532477493021	16.18835770024971	6.093326480215941e-59	1.1640702154859755e-58
CCNA2	477.99730152560295	1.2831245782864813	0.07926450392394828	16.18788379118095	6.140430819419997e-59	1.172956274569972e-58
FAM86EP	105.26845123626806	1.0564533385431174	0.06526495744608371	16.187145137049516	6.214573942085845e-59	1.1870051266544589e-58
PLA2G4F	6.418613192349594	-2.361156854927903	0.14586947653717225	-16.186778145640385	6.2517420161988125e-59	1.1939895948669178e-58
FAS	339.20603275746015	1.6960526300809686	0.10478238194422758	16.186429422684103	6.287265071480101e-59	1.2006585767869744e-58
CAPN3	1881.5506429639865	-1.4084826735581706	0.0870164785913852	-16.186390168374533	6.2912763261335375e-59	1.2013091491585053e-58
SPTLC3	115.86505643922723	1.5924507780033343	0.0983989388588246	16.18361738928977	6.58116273851135e-59	1.2565417557618905e-58
MCEE	288.52864441228667	-0.48470953284075197	0.02995450196696993	-16.1815253471825	6.808653433532718e-59	1.2998516767332325e-58
DENND5A	9317.224748945398	0.44394168147453894	0.027436017940034668	16.18098087137998	6.869134144375246e-59	1.3112721778772803e-58
WDR36	1431.2333575259515	0.6435301031124242	0.03977562400874585	16.17900709668125	7.092903666947396e-59	1.3538582429120993e-58
C3orf20	13.932920868736309	1.530511131856038	0.09459974188450229	16.17880875113437	7.115788037597988e-59	1.3580958498189323e-58
CCM2L	238.49328247504573	-0.9223607399200738	0.057012170318036466	-16.17831306499613	7.173300573348521e-59	1.3689410255793894e-58
RPS18	19338.04003430198	0.7000722031739928	0.04327361379787035	16.177807715436188	7.232411040764066e-59	1.3800890359330087e-58
POLR3K	484.760487782951	-0.5300578638572296	0.03277326516005303	-16.173483516781577	7.7584648436839305e-59	1.4803285009475475e-58
EFEMP2	2332.256559521922	0.9225912701917952	0.05704863836442573	16.17201210479903	7.946023050832242e-59	1.515969374674907e-58
CHMP4A	1612.8686751440985	-0.6685502602035092	0.04134203122556401	-16.171200117281813	8.051452697457077e-59	1.5359361428805512e-58
PEX5	4518.44641479833	-0.48920308408340607	0.030252621984417253	-16.170601157657952	8.130114542718075e-59	1.5507932059214206e-58
C11orf72	8.911003235988026	-1.3053144350369892	0.08073111839616282	-16.168665329663405	8.389621970090378e-59	1.6001398194609463e-58
WFDC1	700.6104775899277	-1.459793193212432	0.09029818878066673	-16.16636183875463	8.709188253636908e-59	1.6609307963173956e-58
MTRNR2L4	12.909243094662633	-1.7178814769848247	0.10626455307698729	-16.166081983521277	8.748829958224888e-59	1.668330764128634e-58
PAXBP1-AS1	365.7989666352778	-0.7090037206191933	0.04386268894510823	-16.16416452503568	9.025317206747192e-59	1.7208894984885837e-58
PPARGC1B	1724.3998377115593	-1.1460659066213088	0.07091126875680429	-16.16197152742861	9.35222123967642e-59	1.783050373931208e-58
METRNL	856.2715415817347	1.1113608515603681	0.06876846270859008	16.160908762346736	9.514861648024327e-59	1.813884599669411e-58
TMEM178B	3102.309815039874	1.1492624503894582	0.07111680779233132	16.160208621081917	9.623544353284892e-59	1.8344275624793994e-58
GTF3C2	2305.303649053638	0.38751549639182276	0.023980046498324484	16.159914302872554	9.669599664566605e-59	1.8430297768489122e-58
PCSK6	920.6546015661728	1.3720809893762436	0.08491068503524335	16.15910870118104	9.796787414195606e-59	1.8670927351577162e-58
ADD3-AS1	130.22312324423953	-1.158405787548575	0.0716901035331265	-16.158517430698083	9.891195939227793e-59	1.8849045426192433e-58
CCDC144A	937.9332363186893	1.8803879156569927	0.11640881726870772	16.15331174885553	1.0762495008081062e-58	2.0507460044164048e-58
ZNF8	1634.6422676010463	0.8619375320526041	0.05336148233948391	16.152803375456987	1.0851577121305821e-58	2.0675219612137035e-58
RPL21P3	7.206029425293895	-1.746629385156026	0.10813544429466139	-16.152237562335113	1.0951588345660172e-58	2.0863767961361225e-58
PRKXP1	46.046518490912696	1.4852029991426596	0.09195232443755154	16.151880969048474	1.1015089739126108e-58	2.0982732294470286e-58
PAQR7	736.8154840328151	0.5462911503974689	0.033824199591042006	16.150896606645748	1.11922932025774e-58	2.1318245041849714e-58
SLBP	1838.01204755708	-0.41287191425057407	0.025567753359622903	-16.14814991537698	1.1701908965318157e-58	2.2286786942572592e-58
MRPS31	718.826835464544	-0.46899418639697277	0.02904576941345642	-16.14672965694259	1.1974421330966206e-58	2.2803612907423138e-58
RASSF1-AS1	18.21278993677604	0.8918775262094427	0.055241074260130994	16.14518794492625	1.2277397923446763e-58	2.3378349131346692e-58
MRPL16	1254.7003582689406	-0.4701594868812292	0.029120816679256558	-16.14513397957465	1.2288140391272805e-58	2.3396562791546725e-58
PACS1	6413.978624280367	-0.46506266807390484	0.02880747513570466	-16.143819126220308	1.255279123745471e-58	2.3898167031107494e-58
CYP2J2	725.6494808019987	-1.3043199491075408	0.08081927726806251	-16.138723250164116	1.3633231352603762e-58	2.5952636597273873e-58
GRK6P1	16.046728784674244	1.7181055769732847	0.10646123059841331	16.13832159665916	1.372222921776779e-58	2.6119553545544204e-58
SCAND2P	1091.1219411067186	0.9314036721003949	0.05772157831747898	16.136143522921504	1.4215019624671232e-58	2.7054963124362297e-58
RFNG	2546.8600633874007	-0.5703492106257347	0.03534970969279027	-16.134480751961025	1.4603054642818778e-58	2.7790835267390802e-58
TERF1P2	7.357575897002185	-1.596327747921174	0.09894223473478654	-16.133936657081893	1.4732305537430131e-58	2.80341257914212e-58
CASP2	1507.5141836272603	0.701966899201241	0.043518344645697454	16.130367662563255	1.560884697284589e-58	2.9699253834200837e-58
LINC01792	29.115224455291784	-2.2685428722259453	0.14065148747721157	-16.128822474013976	1.6004280351347995e-58	3.0448737112684286e-58
KPNA5	2169.4270702211493	-0.7777489282167331	0.0482317985646124	-16.12523172186588	1.6962166089519157e-58	3.226806093537476e-58
RECQL4	1538.1792971062275	-1.032432697064414	0.06403133475365454	-16.12386655746683	1.7341145405234625e-58	3.298585636956279e-58
TMEM147-AS1	929.7174272495696	-0.8090478771857298	0.05018946387026632	-16.119874866107764	1.8498345249172863e-58	3.518368269444517e-58
TSPAN15	1811.971948888066	-1.0950696028166542	0.06795334357403023	-16.115021648988552	2.000938870614379e-58	3.805403123442333e-58
PIGO	1360.5054265897083	0.5315013558175967	0.03298237854149422	16.11470668038479	2.01115981791606e-58	3.824475397284971e-58
RBBP8NL	17.398151477494128	-4.503369983693855	0.27946794397122554	-16.11408421195359	2.0315125580783268e-58	3.8628090665134925e-58
AKT2	11502.484317285833	-0.7977459212146186	0.04950716074646473	-16.113748176754108	2.042584989182168e-58	3.883491093094914e-58
VWA1	2164.633927243533	1.4302978951150742	0.08877071358792331	16.112272136896028	2.091937176720824e-58	3.976942081296873e-58
NAA40	2906.0920113955644	-0.7684380751011559	0.04769780264613844	-16.110555045943354	2.1508455594881785e-58	4.088540554634502e-58
ZFP28	1165.0878417389995	-0.43588181672857185	0.027055692905662235	-16.110539776172214	2.151376765668699e-58	4.0891591666540784e-58
MBLAC2	759.9001296213522	-0.6893349491487997	0.04278798514224277	-16.110479305281622	2.1534817164235698e-58	4.092768617900648e-58
FAM86B1	241.5161237917664	0.9870971115351521	0.06127504763783107	16.109283461833176	2.1955322510437236e-58	4.172288122094375e-58
RSL1D1	4184.858260394248	0.4398601128434208	0.027317389666061488	16.10183543231779	2.4764798453304884e-58	4.705737950507503e-58
PLCL2	2239.6881468964825	-0.8501084085336653	0.05282228701687336	-16.09374482899822	2.822372247118607e-58	5.362480284419252e-58
SPRR1B	7.562188933406855	-2.9266769785268734	0.18185513668926157	-16.093452358883475	2.835739318455557e-58	5.387362498694916e-58
SPNS2	2163.666048605607	-1.384753164490082	0.0860490046399368	-16.09261106836086	2.8745423568081637e-58	5.460558810294601e-58
ALKBH3	669.8422235927034	-0.4356500008614479	0.027072109585297436	-16.09220735047721	2.893350496875891e-58	5.4957619072756366e-58
ACOT11	502.48832132591946	1.1104570647701513	0.06900809612024723	16.091692528876173	2.917512604734025e-58	5.541126873867394e-58
PPIA	19844.10711241267	0.623086517936332	0.03872435428092743	16.090301039395648	2.9838299073473135e-58	5.6665393653293014e-58
IDH3A	1591.3351826052722	0.580835009155311	0.036100403668440875	16.089432530724842	3.0259813055498036e-58	5.746039226362704e-58
SLC36A4	1506.27364513384	-0.7069079898589509	0.04393863231616161	-16.088529674123116	3.0704286315028906e-58	5.8298832185386436e-58
MT-ND6	100952.46925237	-1.9601559610036654	0.12184572446408448	-16.087195259620664	3.137315082061252e-58	5.956312726733658e-58
RBM39	12589.304322654012	-0.576715125142889	0.035867616310539384	-16.078992262818044	3.581576621191175e-58	6.799110681726313e-58
TYW1B	218.93342093442462	0.8386992528001348	0.05217092806095418	16.075988754124445	3.759467703706183e-58	7.136129736178171e-58
ZNF57	330.592747012388	-0.7975409821502222	0.04961792406428717	-16.07364671518488	3.904266064430957e-58	7.410274616272395e-58
EXOC7	7631.92949061111	0.41788888002750596	0.026001977146592355	16.071427094622752	4.0466193433878574e-58	7.679726825690335e-58
ARL4AP5	9.886182809682367	1.7670701436774354	0.10997414853081343	16.068050239846354	4.273168189811936e-58	8.108899758206913e-58
TGFBR3L	170.64604640119265	-1.3628020403941605	0.08482175852649694	-16.066656292777086	4.3703305805563405e-58	8.292486326440905e-58
CTTN	9431.814905774081	-0.4643956354472535	0.028904982835540244	-16.06628303810144	4.396719058216639e-58	8.341760657330633e-58
UQCRB	9936.811195713808	-0.6715682552673227	0.04180470583413153	-16.064417674218376	4.530994929912335e-58	8.59569749376782e-58
FGD1	1474.8027739732959	0.5191798324537888	0.03232001966962475	16.063722663564107	4.582062308802035e-58	8.691747059995613e-58
FAM135A	1723.7731729892455	0.6521813081518243	0.04060043969551048	16.0634050528261	4.605589915103117e-58	8.735542883738582e-58
AC007950.2	14.2807103838153	1.6150884946871098	0.10055916659076916	16.06107677144738	4.781776031885768e-58	9.068854104374305e-58
MCM6	1457.7604877618983	0.6789253334169827	0.04227582784613582	16.059421376393914	4.911111932721431e-58	9.313256639664118e-58
FOXS1	94.52676857450142	1.5942704919786688	0.09928968123303208	16.05675909299103	5.126463756659616e-58	9.720714482093501e-58
GSDMC	14.441410600719024	2.307631698268345	0.14373655059724838	16.05459215961261	5.308671475813388e-58	1.0065253274245172e-57
LINC01606	17.92995257355581	2.6822341366230305	0.16707847341375592	16.053738592527722	5.382202523434789e-58	1.0203694766809399e-57
LIFR-AS1	346.45989801453754	0.8352927411973837	0.052032592533331756	16.05326009197601	5.423866130236119e-58	1.0281700633411444e-57
ULBP3	22.54618030301884	3.075381919721537	0.1915814212211591	16.052610425994054	5.480947992559727e-58	1.038891630180722e-57
FILIP1	193.3164803113881	1.4832849994081743	0.09242931376307022	16.047776825546606	5.924860614398499e-58	1.1229263722396469e-57
LINC01378	26.08295300260211	-5.54611017312177	0.3456056917402044	-16.047508202760856	5.9505552570822966e-58	1.1276886712639653e-57
AC144652.1	249.7125559634683	-0.8922075429804244	0.05560342106493635	-16.045910951026944	6.1056461994921986e-58	1.1569695935568701e-57
POLR1C	657.837083076719	0.45743761148205175	0.02850887837940918	16.045443997980666	6.151742698028898e-58	1.1655933533107386e-57
CHRDL2	26.271220964871517	1.8701164659589549	0.11655376609890124	16.04509685574703	6.186236274079855e-58	1.1720172298456943e-57
WRAP73	1278.0246935750129	-0.5670409183575031	0.035341759433626226	-16.044501672941248	6.2458251806550785e-58	1.1831938797900641e-57
FAM162A	2242.9642850926152	-0.8042728077380575	0.05014035874556459	-16.04042786808348	6.669328252459585e-58	1.2633008391276034e-57
KLHL24	3401.9366750722834	0.6258323098821043	0.03902712556327733	16.035828948442536	7.181884174772437e-58	1.3602592672615124e-57
SCAF4	2348.9245344814763	0.4957254143311278	0.030924208031528712	16.030334999224944	7.845865886509363e-58	1.4858767454180317e-57
AKR7A2	1433.342025571421	0.6672044312237835	0.0416255149059947	16.028737007351616	8.050230719734723e-58	1.524415135422394e-57
RAB3C	3069.9774517375376	-1.5151445780503903	0.09452679031850576	-16.02873188590395	8.050894145661244e-58	1.524415135422394e-57
FAM155B	670.5657147340121	-1.182809694190811	0.0737961181267838	-16.028074703857875	8.136478145038223e-58	1.540473453679493e-57
RNF126	2122.254231923345	-0.5592938569467126	0.03490377701017833	-16.02387778215568	8.70482156721722e-58	1.6479204933194303e-57
UBE4A	3047.319536327062	0.8606574179834934	0.05371161173651763	16.023675145058935	8.733241756993807e-58	1.6531432672411978e-57
DUS4L	271.3699179359738	0.5809481074704285	0.03625695300583708	16.023081348752623	8.817056057177619e-58	1.6688497758665933e-57
STAMBP	1930.8208072018856	0.3328624961638625	0.020773985366018814	16.023044702262307	8.82225487926458e-58	1.6696747520071023e-57
MCM3AP-AS1	590.8829338632672	-1.0323964692592527	0.06443704798029208	-16.021784076374956	9.002963856301073e-58	1.703712958312684e-57
RASAL2-AS1	40.399489713882694	1.0762496116019875	0.06717469924932061	16.02165136024591	9.022201752732963e-58	1.70719094677499e-57
JCHAIN	36.08266031295301	2.286807019455688	0.1427439546673435	16.020342331028726	9.214160048415199e-58	1.743347505304264e-57
SP2-AS1	81.29446879308232	0.899385294667064	0.056145386881591965	16.018863607865526	9.435900302327068e-58	1.7851314814151134e-57
UBQLNL	17.816721081182465	1.825805736150584	0.1139795158167001	16.018718127271338	9.458000825084481e-58	1.7891422408003694e-57
RPL8	20449.880936582736	0.5913928562412961	0.03692000091206283	16.018224312883778	9.533403364797467e-58	1.8032342629474136e-57
LINC01915	24.886877217917977	-2.360686414539593	0.14738235780640005	-16.01742874571573	9.656143257131325e-58	1.8262765661531713e-57
FGA	24.36928367955847	-4.001485766351813	0.2498490221853433	-16.015615075665277	9.941872440197482e-58	1.8801378866730526e-57
SLC7A14	2539.2003045723354	-1.393373567739758	0.08701419545115277	-16.01317532748961	1.0339563467132458e-57	1.9551603884180817e-57
TRIM4	1425.66568007538	0.5218901962103805	0.032595222737758583	16.011248041137588	1.0664891834602672e-57	2.0164864941695936e-57
AHSA1	4494.2764487392105	-0.6668443930801232	0.04165903977703051	-16.00719547664179	1.1382610715077094e-57	2.151985920749805e-57
KDM1B	1158.2356486006295	0.4470728341073858	0.027930173488350803	16.00680476595866	1.145429928280736e-57	2.1653332890786517e-57
AFG3L2	2092.543534439483	0.5309167162153255	0.03317099682461777	16.005449550473173	1.1706461030866759e-57	2.2127917207779343e-57
PRF1	67.59300308682367	1.7979071892648475	0.11234313858950294	16.003711591451296	1.2037947825847298e-57	2.275233966095088e-57
ZBED4	1647.3221524174105	0.7598296376619578	0.047485332052728424	16.001354625007814	1.2502486832790963e-57	2.362809494448141e-57
SHARPIN	2031.1188314576355	-0.5100600142397796	0.03187831793100622	-16.000217305809393	1.2732988003879553e-57	2.4061424269027624e-57
ATOH8	744.5596517166149	1.5902677764288482	0.09940613490381472	15.9976824163578	1.326208088877799e-57	2.505886387960409e-57
