hallmark_name	comparison	pathway_score_difference	tukey_p_value	bonferroni_pvalue	significant_tukey	significant_tukey_bonf
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	High-grade glioma/astrocytoma, H3 G35-mutant-Diffuse midline glioma, H3 K28-mutant	-0.2919635518154662	0.7070879076475265	1	FALSE	FALSE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	-0.022596124961623526	0.9966283849498137	1	FALSE	FALSE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma, H3 G35-mutant	0.26936742685384263	0.7574108253474846	1	FALSE	FALSE
HALLMARK_ESTROGEN_RESPONSE_EARLY	High-grade glioma/astrocytoma, H3 G35-mutant-Diffuse midline glioma, H3 K28-mutant	-0.11355152735475291	0.6887625585633264	1	FALSE	FALSE
HALLMARK_ESTROGEN_RESPONSE_EARLY	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	-0.0812511172268685	0.7409516658836814	1	FALSE	FALSE
HALLMARK_ESTROGEN_RESPONSE_EARLY	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma, H3 G35-mutant	0.03230041012788441	0.9709795946256163	1	FALSE	FALSE
HALLMARK_ESTROGEN_RESPONSE_LATE	High-grade glioma/astrocytoma, H3 G35-mutant-Diffuse midline glioma, H3 K28-mutant	-0.08276964160476383	0.799326071858767	1	FALSE	FALSE
HALLMARK_ESTROGEN_RESPONSE_LATE	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	-0.08077620938824343	0.7208075400559477	1	FALSE	FALSE
HALLMARK_ESTROGEN_RESPONSE_LATE	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma, H3 G35-mutant	0.001993432216520402	0.999875160560106	1	FALSE	FALSE
HALLMARK_FATTY_ACID_METABOLISM	High-grade glioma/astrocytoma, H3 G35-mutant-Diffuse midline glioma, H3 K28-mutant	-0.03698305315369528	0.9785857712217949	1	FALSE	FALSE
HALLMARK_FATTY_ACID_METABOLISM	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	0.10604587247478803	0.7648247506713668	1	FALSE	FALSE
HALLMARK_FATTY_ACID_METABOLISM	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma, H3 G35-mutant	0.14302892562848332	0.7469708731440026	1	FALSE	FALSE
HALLMARK_G2M_CHECKPOINT	High-grade glioma/astrocytoma, H3 G35-mutant-Diffuse midline glioma, H3 K28-mutant	0.22856607281123353	0.854412655700198	1	FALSE	FALSE
HALLMARK_G2M_CHECKPOINT	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	0.21143739227436548	0.8121565305759213	1	FALSE	FALSE
HALLMARK_G2M_CHECKPOINT	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma, H3 G35-mutant	-0.01712868053686803	0.9991586783891164	1	FALSE	FALSE
HALLMARK_GLYCOLYSIS	High-grade glioma/astrocytoma, H3 G35-mutant-Diffuse midline glioma, H3 K28-mutant	0.16366394749002994	0.7219105041525375	1	FALSE	FALSE
HALLMARK_GLYCOLYSIS	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	0.326761706188221	0.18551054994814087	1	FALSE	FALSE
HALLMARK_GLYCOLYSIS	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma, H3 G35-mutant	0.16309775869819104	0.7386449583216415	1	FALSE	FALSE
HALLMARK_HEDGEHOG_SIGNALING	High-grade glioma/astrocytoma, H3 G35-mutant-Diffuse midline glioma, H3 K28-mutant	-0.14915413390412158	0.7415741091128085	1	FALSE	FALSE
HALLMARK_HEDGEHOG_SIGNALING	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	0.020608275587282752	0.9908220256841074	1	FALSE	FALSE
HALLMARK_HEDGEHOG_SIGNALING	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma, H3 G35-mutant	0.1697624094914043	0.6986052071367932	1	FALSE	FALSE
HALLMARK_HEME_METABOLISM	High-grade glioma/astrocytoma, H3 G35-mutant-Diffuse midline glioma, H3 K28-mutant	-0.16257813118504089	0.6514643018952629	1	FALSE	FALSE
HALLMARK_HEME_METABOLISM	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	-0.042823671287536245	0.9525575103131185	1	FALSE	FALSE
HALLMARK_HEME_METABOLISM	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma, H3 G35-mutant	0.11975445989750465	0.8001660058138296	1	FALSE	FALSE
HALLMARK_HYPOXIA	High-grade glioma/astrocytoma, H3 G35-mutant-Diffuse midline glioma, H3 K28-mutant	-0.016334080784699723	0.9980115967371574	1	FALSE	FALSE
HALLMARK_HYPOXIA	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	0.24022799982476484	0.5391282306601921	1	FALSE	FALSE
HALLMARK_HYPOXIA	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma, H3 G35-mutant	0.25656208060946456	0.6484195126367356	1	FALSE	FALSE
HALLMARK_IL2_STAT5_SIGNALING	High-grade glioma/astrocytoma, H3 G35-mutant-Diffuse midline glioma, H3 K28-mutant	-0.25691891959863167	0.6501624399750983	1	FALSE	FALSE
HALLMARK_IL2_STAT5_SIGNALING	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	-0.07634088868664803	0.9398367350693166	1	FALSE	FALSE
HALLMARK_IL2_STAT5_SIGNALING	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma, H3 G35-mutant	0.18057803091198363	0.8150741872414233	1	FALSE	FALSE
HALLMARK_IL6_JAK_STAT3_SIGNALING	High-grade glioma/astrocytoma, H3 G35-mutant-Diffuse midline glioma, H3 K28-mutant	-0.17603146119729252	0.8674892295255728	1	FALSE	FALSE
HALLMARK_IL6_JAK_STAT3_SIGNALING	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	-0.08736417623924009	0.9464030591453643	1	FALSE	FALSE
HALLMARK_IL6_JAK_STAT3_SIGNALING	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma, H3 G35-mutant	0.08866728495805243	0.9664379295971917	1	FALSE	FALSE
HALLMARK_INFLAMMATORY_RESPONSE	High-grade glioma/astrocytoma, H3 G35-mutant-Diffuse midline glioma, H3 K28-mutant	-0.25648077694234145	0.7385863239730603	1	FALSE	FALSE
