sample_id	tp53_score	tp53_shuffle
TARGET-10-PAPNFY-03A-02R	0.5184211340640976	0.44550862062835783
TARGET-10-PAPNFY-04A-02R	0.4143843020576106	0.6179294413448587
TARGET-10-PAPNMY-04A-02R	0.574392385205646	0.5015932911512074
TARGET-10-PAPNMY-09A-01R	0.5912716357702664	0.5029701087138535
TARGET-10-PAPNNX-04A-01R	0.3425090333257626	0.5181184064777267
TARGET-10-PAPNNX-09A-01R	0.3016066191655642	0.2508865478509642
TARGET-10-PAPPGN-04A-02R	0.5368818200840729	0.6140066727490239
TARGET-10-PAPRCS-04A-01R	0.5321755247634412	0.47259848573101776
TARGET-10-PAPRCS-09A-01R	0.5598533601568654	0.49059176498489165
TARGET-10-PAPRFE-09A-01R	0.3190100506004043	0.7464408261214206
TARGET-10-PAPRMM-09B-01R	0.16932650793039694	0.3757616507978251
TARGET-10-PAPSPG-04A-01R	0.47420379036494487	0.30855785351138637
TARGET-10-PAPSPN-04A-01R	0.3667053617792972	0.37931477692473886
TARGET-10-PAPSPN-09A-01R	0.2431889372374734	0.29168808708958854
TARGET-10-PAPTAT-09B-01R	0.2714130110995405	0.5094148356420997
TARGET-10-PAPTLM-09A-01R	0.6135402555882928	0.3864807055992169
TARGET-10-PAPVTA-04A-01R	0.38528211509484045	0.564964210624218
TARGET-10-PAPVTA-09A-01R	0.5203167675635244	0.4747065848503968
TARGET-10-PAPZNK-04A-01R	0.46158871157388637	0.24860460818072883
TARGET-10-PAPZNK-09A-01R	0.5963588750892077	0.20104141944992793
TARGET-10-PAPZST-04A-01R	0.6131032155270831	0.3865687149372229
TARGET-10-PAPZST-09A-01R	0.5332737143210137	0.4331979722710038
TARGET-10-PARACA-09A-01R	0.4126906188350173	0.23633269267973575
TARGET-10-PARAKF-04A-01R	0.6107780800594074	0.4720334720079981
TARGET-10-PARAKF-09A-01R	0.4196245818468554	0.7591538657860898
TARGET-10-PARAPE-09B-01R	0.26835498756573534	0.3937483732598284
TARGET-10-PARARJ-09A-01R	0.4306557959665075	0.40115729124149574
TARGET-10-PARBGL-09B-01R	0.17261652347843376	0.2413451366266262
TARGET-10-PARBVI-04A-01R	0.5733277561985997	0.5625877239261989
TARGET-10-PARBVI-09A-01R	0.5381043257315058	0.5178367919093301
TARGET-10-PARCHB-03A-02R	0.5297337021823673	0.31143123020132
TARGET-10-PARDWE-03A-01R	0.27330673894292545	0.6871072022574439
TARGET-10-PARDWN-09B-01R	0.6632312196511229	0.42906110365688094
TARGET-10-PARFLV-04A-02R	0.6672799150760297	0.42095748263886934
TARGET-10-PARFLV-09A-01R	0.4263397258585219	0.192713213770904
TARGET-10-PARFTR-04A-01R	0.3593200248948561	0.6460814644226855
TARGET-10-PARFTR-09A-01R	0.5175928991430495	0.6216234497599071
TARGET-10-PARFWD-03B-01R	0.45549420419158615	0.3363199976408634
TARGET-10-PARGFV-04A-01R	0.28452562663624775	0.5137298542039732
TARGET-10-PARGHW-04A-01R	0.5932892660948272	0.4217825573150283
TARGET-10-PARGML-03A-02R	0.5901760669189912	0.4488591277187286
TARGET-10-PARGVZ-04A-01R	0.5621685496093944	0.4794926268679117
TARGET-10-PARIAD-03A-01R	0.5448976598604693	0.3473977599800674
TARGET-10-PARIAD-04A-01R	0.45929193913658256	0.6130733932316772
TARGET-10-PARJLA-09B-01R	0.4813157649364677	0.22645785456514778
TARGET-10-PARJSR-04A-02R	0.36466415325872664	0.25275768934269655
TARGET-10-PARJSR-09A-01R	0.37180208916773144	0.5960131139022
TARGET-10-PARJZZ-04A-01R	0.4654734237385514	0.5028524026678376
TARGET-10-PARJZZ-09A-01R	0.5126953581245565	0.5404326644574747
TARGET-10-PARLAF-04A-01R	0.7314729228478799	0.6640040201025458
TARGET-10-PARLAF-09A-01R	0.5989006995806851	0.1914434148600318
TARGET-10-PARLEK-03A-01R	0.3957126700028257	0.5723451845785162
TARGET-10-PARMSP-04A-01R	0.49677045775382095	0.4757881442004569
TARGET-10-PARMSP-09A-01R	0.4912048430163701	0.5785783859338465
TARGET-10-PARMXF-03A-01R	0.6595510315574121	0.5779354878328149
TARGET-10-PARMXF-04A-01R	0.6019720300087397	0.2583439781608455
TARGET-10-PARNMF-03A-02R	0.36690143987276574	0.3596681571786855
TARGET-10-PARNMF-04A-01R	0.794269887607486	0.3101391770299402
TARGET-10-PARNSH-03A-01R	0.43447524996393494	0.19113784505886003
TARGET-10-PARPNM-09A-01R	0.48774517415263047	0.5550651941320613
TARGET-10-PARPRW-04A-01R	0.6062568055758161	0.4571784984778787
TARGET-10-PARPRW-09A-01R	0.5942012247196247	0.707649160059497
TARGET-10-PARPZJ-03A-02R	0.5360846422077176	0.7179168837908375
TARGET-10-PARSGC-03A-02R	0.6108004705246682	0.43396712930737447
TARGET-10-PARSLL-09B-01R	0.3709675725182217	0.3265188883407918
TARGET-10-PARSZH-09A-01R	0.25613024281051094	0.46561997727375704
TARGET-10-PARTJL-09A-02R	0.5640718844668537	0.5170110635807326
TARGET-10-PARTKL-09A-02R	0.35318864358029134	0.5205253423158491
TARGET-10-PARUAT-09B-01R	0.21528534959442047	0.32951871664902843
TARGET-10-PARUBK-03A-01R	0.1990329285121444	0.7786496894411753
TARGET-10-PARUFL-09B-01R	0.15620903222596522	0.3746869247891913
TARGET-10-PARUGP-09A-01R	0.6595118904361505	0.5145579849596131
TARGET-10-PARUNW-09B-01R	0.1817881681985398	0.37909926591284115
TARGET-10-PARUYU-03B-01R	0.2990621070645704	0.5276253027168007
TARGET-10-PARVWD-09A-01R	0.5898579014129235	0.7371150005387209
TARGET-10-PARWRJ-09B-01R	0.4741143292403357	0.476592817791717
TARGET-10-PARWVN-03A-01R	0.5632569290888718	0.3405010228067074
TARGET-10-PARWXF-03B-01R	0.6365248295209589	0.5445115058712806
TARGET-10-PARXCD-09B-01R	0.6670899752408864	0.4982876798434418
TARGET-10-PARXMC-04A-02R	0.5238798489260842	0.5678950615438686
TARGET-10-PARXMC-09A-01R	0.6980150238801776	0.6088296936676072
TARGET-10-PARYAJ-09B-01R	0.10616560771658229	0.41526738121368
TARGET-10-PARZYX-09B-01R	0.4604258109613352	0.5714977259742299
TARGET-10-PASCIU-03A-01R	0.6300206510454874	0.6689886340226768
TARGET-10-PASDYK-03A-02R	0.5046763336717873	0.6437321307640389
TARGET-10-PASDYM-09B-01R	0.6979777834600308	0.6929756484350512
TARGET-10-PASEVJ-09B-01R	0.4353858359888627	0.5468126261233491
TARGET-10-PASFXA-03A-01R	0.5471650407724512	0.5648620031437426
TARGET-10-PASFXA-04A-01R	0.5360522035919173	0.63833795597593
TARGET-10-PASHUI-04A-02R	0.7147077361239257	0.5665783861469086
TARGET-10-PASHUI-09A-02R	0.4532642831535847	0.2676312170251832
TARGET-10-PASIGB-03B-01R	0.22729868750207513	0.3751655947986164
TARGET-10-PASILP-09B-01R	0.205303939781664	0.3857480199734756
TARGET-10-PASIZE-09B-01R	0.23727954375955948	0.48078668847979084
TARGET-10-PASKAY-04A-01R	0.3516684293516432	0.5798865071080896
TARGET-10-PASKAY-09A-01R	0.4293191268253279	0.5193262932165545
TARGET-10-PASKHT-03A-02R	0.48418978022761155	0.45285542504259213
TARGET-10-PASLCJ-03B-01R	0.1839347269265427	0.6951932887142971
TARGET-10-PASLMB-03B-01R	0.10154182170869369	0.6307590367559964
TARGET-10-PASLZM-40A-01R	0.5641760326071008	0.3923459240944504
TARGET-10-PASMGZ-09B-01R	0.22124130974483153	0.350973279607324
TARGET-10-PASNJI-09B-01R	0.2155779527536584	0.5171968305646101
TARGET-10-PASREU-09B-01R	0.3331942744154118	0.6367541006182933
TARGET-10-PASRSV-03B-01R	0.4734358775488422	0.6077061322809747
TARGET-10-PASRWZ-03B-01R	0.43149782148719407	0.7618724483858275
TARGET-10-PASRYW-03B-01R	0.5631896763394338	0.29072586012085805
TARGET-10-PASSXJ-03A-01R	0.49952840590182085	0.6015771164381638
TARGET-10-PASTLM-03B-01R	0.5027977832119329	0.6072600518063328
TARGET-10-PASTSR-09B-01R	0.4979419469113708	0.7714626328705259
TARGET-10-PASTYT-09B-01R	0.49576364117183347	0.8310149068603084
TARGET-10-PASUBW-09A-01R	0.4967761206578555	0.465511856298099
TARGET-10-PASUWG-03B-01R	0.22844966713271506	0.5983877644834461
TARGET-10-PASXFY-09B-01R	0.5589675482175921	0.4067462835851305
TARGET-10-PASXZH-09B-01R	0.06126167141985065	0.3866657136737539
TARGET-10-PASYGM-03A-02R	0.5558019686508816	0.6056250531399172
TARGET-10-PATAAH-09B-01R	0.6078150821629538	0.6346744404085461
TARGET-10-PATCJJ-09B-01R	0.3637632865201149	0.5688165051224892
TARGET-10-PATCTI-04A-01R	0.5783973877252301	0.6011675714317172
TARGET-10-PATCTI-09A-01R	0.5009915802103739	0.4795261003183377
TARGET-10-PATELK-03B-01R	0.2469346267894424	0.6658135096508189
TARGET-10-PATEVE-09B-01R	0.3945648647769533	0.6846691302541115
TARGET-10-PATTEE-03A-02R	0.46209909550358436	0.3508297357008749
TARGET-20-PABLDZ-04A-01R	0.65560633728607	0.537852624405419
TARGET-20-PADYIR-04A-01R	0.5912842335213127	0.4186234154800107
TARGET-20-PADYIR-09A-01R	0.6119679747303329	0.5423169450681931
TARGET-20-PADZCG-04A-01R	0.6157374807987391	0.2699582686194945
TARGET-20-PADZCG-09A-02R	0.49103988550129757	0.520037804519411
TARGET-20-PAEAKL-09A-03R	0.414195321219405	0.6561829108701772
TARGET-20-PAECCE-09A-01R	0.6354334353676556	0.5301595228873509
TARGET-20-PAEDKB-04A-01R	0.6099362574979075	0.5835544913695755
TARGET-20-PAEERJ-04A-01R	0.47439548076429744	0.32624233884792875
TARGET-20-PAEERJ-09A-01R	0.5249575106424221	0.5318872412030884
TARGET-20-PAEFGR-09A-02R	0.6119438831722849	0.37352357228412336
TARGET-20-PAEFGT-03A-01R	0.6362271798269642	0.3893973152507849
TARGET-20-PAEFGT-04A-01R	0.14071873856772849	0.5089457703419284
TARGET-20-PAEIKD-04A-01R	0.4891078035782191	0.4375443711272636
TARGET-20-PAEIKD-09A-01R	0.45605455733385475	0.5784711017995462
TARGET-20-PAKERZ-04A-01R	0.31676174783762184	0.28346787921637456
TARGET-20-PAKERZ-09A-01R	0.4359779498402695	0.6449529829259876
TARGET-20-PAKIWK-04A-01R	0.5552518429413051	0.3565579697436651
TARGET-20-PAKIWK-09A-01R	0.6275988815712117	0.7022712364646321
TARGET-20-PAKIYW-09A-01R	0.5072395135305985	0.5121216208457317
TARGET-20-PAKLPD-09A-02R	0.49026948420111965	0.6931750787040318
TARGET-20-PAKSMZ-03A-02R	0.5217806412903114	0.5109721852539427
TARGET-20-PAKTCX-04A-01R	0.5517997437034186	0.4733232069685878
TARGET-20-PAKTCX-09A-02R	0.4724274721268369	0.5098263076644481
TARGET-20-PAKVGI-09A-01R	0.39392039592798644	0.5888800509175296
TARGET-20-PALGKX-04A-01R	0.5559757557237781	0.4560920053641358
TARGET-20-PALGKX-09A-03R	0.4166436827472351	0.6337566861030586
TARGET-20-PAMVKZ-09A-03R	0.4339497371998525	0.6443423847194141
TARGET-20-PAMYAS-04A-03R	0.46313962920932455	0.3122500466684275
TARGET-20-PAMYAS-09A-03R	0.5720321662268985	0.6468127596915936
TARGET-20-PAMYGX-09A-03R	0.4735308355469782	0.5342894328358376
TARGET-20-PANAEV-09A-03R	0.4834378887271027	0.5673943552571215
TARGET-20-PANBZH-09A-03R	0.6143737813045937	0.5410762194635638
TARGET-20-PANDER-09A-02R	0.5002143587540312	0.20466506091935488
TARGET-20-PANDIX-09A-03R	0.4836318529391074	0.5641543890495887
TARGET-20-PANFMG-09A-04R	0.5024541548562385	0.12545137547121984
TARGET-20-PANGCM-03A-03R	0.5492781282734388	0.43791889812721796
TARGET-20-PANGDN-09A-05R	0.4964094565847234	0.4501974668706138
TARGET-20-PANGJY-09A-03R	0.43352835478580237	0.40585108158666194
TARGET-20-PANGTF-09A-04R	0.6170893430729966	0.5877644243335278
TARGET-20-PANHYK-09A-01R	0.37553685312699686	0.5518307105306561
TARGET-20-PANINI-09A-03R	0.5697578382819936	0.23964863095091993
TARGET-20-PANKFZ-09A-04R	0.5361206124288506	0.14794233128243597
TARGET-20-PANKKE-09A-03R	0.5579956930374308	0.5317823185765632
TARGET-20-PANKNB-09A-03R	0.5150176724577353	0.6442517765299234
TARGET-20-PANLIR-09A-02R	0.5107895812183862	0.5434005141701869
TARGET-20-PANLIZ-04A-02R	0.5814373512997986	0.6596521092754342
TARGET-20-PANLIZ-09A-03R	0.4797681105170333	0.35520891786806585
TARGET-20-PANLJN-09A-03R	0.4155156115349778	0.38219641752804634
TARGET-20-PANLKB-09A-03R	0.6472164984994724	0.4950748022929544
TARGET-20-PANLLX-09A-01R	0.45816528229431847	0.37803320090021963
TARGET-20-PANLXM-09A-03R	0.549065003544486	0.28939257024771653
TARGET-20-PANNHB-09A-03R	0.487621024746241	0.5361749943161468
TARGET-20-PANPKN-09A-03R	0.6014224534612663	0.5414903260385151
TARGET-20-PANPLS-03A-04R	0.4978808024577008	0.5979603867580578
TARGET-20-PANPTM-09A-02R	0.4112627928338031	0.42530912696007345
TARGET-20-PANSBH-09A-05R	0.5421338410322261	0.5430161887790164
TARGET-20-PANSJB-09A-03R	0.452126408586526	0.6745092318110467
TARGET-20-PANTNA-09A-02R	0.319972445452975	0.5532309411968915
TARGET-20-PANTPW-09A-02R	0.5053866547821504	0.2684918223740431
TARGET-20-PANUTB-09A-05R	0.5400892839732432	0.3743068089876898
TARGET-20-PANUUA-09A-02R	0.4333392739627254	0.6930421163080662
TARGET-20-PANVGE-09A-02R	0.4779742631603676	0.6282300691260471
TARGET-20-PANVGP-03A-04R	0.5324650032354108	0.6639251882309252
TARGET-20-PANWHP-09A-02R	0.5992520470022712	0.5634033451255682
TARGET-20-PANYNR-03A-03R	0.5333290354843573	0.44858022565490685
TARGET-20-PANYSN-03A-04R	0.52624134938879	0.30919169958097964
TARGET-20-PANZKA-09A-02R	0.6135269260113669	0.4403362151824259
TARGET-20-PAPAWN-09A-02R	0.5549365540423052	0.2391695979853235
TARGET-20-PAPBEJ-09A-03R	0.3120908303675231	0.5361350097174705
TARGET-20-PAPVCN-09A-03R	0.5798773686784157	0.37849406328941165
TARGET-20-PAPVDV-03A-01R	0.44996636397811834	0.5696085008258966
TARGET-20-PAPVZK-09A-03R	0.5630316235823761	0.6109023860656733
TARGET-20-PAPWHS-09A-03R	0.6158587614973298	0.6299793939792814
TARGET-20-PAPWIU-09A-03R	0.525041055591396	0.6364213659939024
TARGET-20-PAPWYK-09A-03R	0.4766632178644126	0.4880076868522308
TARGET-20-PAPXRJ-04A-02R	0.4011332484276252	0.5224828714894615
TARGET-20-PAPXRJ-09A-01R	0.6279704648480157	0.583637875925352
TARGET-20-PAPXWI-09A-03R	0.36266232155377875	0.3425280785913873
TARGET-20-PARAJX-09A-02R	0.4460883143329371	0.5164917192775276
TARGET-20-PARANT-09A-02R	0.5710713158758419	0.4068284933630097
TARGET-20-PARASV-03A-03R	0.42793844705235784	0.7302824053951505
TARGET-20-PARBFJ-09A-02R	0.23058616332524037	0.45726731361856937
TARGET-20-PARBIU-04A-02R	0.4230187845070738	0.5160880540948913
TARGET-20-PARBIU-09A-03R	0.1855014689123321	0.43374825309104637
TARGET-20-PARBRA-09A-03R	0.3587437666123272	0.4958771968586168
TARGET-20-PARCCH-03A-03R	0.6488530354951972	0.6136989293969729
TARGET-20-PARCUK-09A-03R	0.4206150969552573	0.35240007185582106
TARGET-20-PARCZL-04A-02R	0.4227264564632355	0.3281906671943327
TARGET-20-PARCZL-09A-02R	0.6072147101611978	0.7311441718849795
TARGET-20-PARDDY-04A-01R	0.5963468613495629	0.2920819262454478
TARGET-20-PARDDY-09A-05R	0.2990599440086745	0.3733104662559501
TARGET-20-PARDMG-09A-03R	0.40686473688740893	0.4985842987213709
TARGET-20-PARENB-09A-03R	0.4608151058430497	0.5626559404411254
TARGET-20-PARFAL-04A-01R	0.6634341605974506	0.6276082775209589
TARGET-20-PARFAL-09A-05R	0.4998619787799584	0.5580451906630151
TARGET-20-PARGVC-03A-03R	0.5300242690750502	0.2454110503962348
TARGET-20-PARHVK-09A-04R	0.6228055775900442	0.636091147716542
TARGET-20-PARIHK-03A-03R	0.44087304373474095	0.4563820400960053
TARGET-20-PARIMT-03A-01R	0.5808112285260632	0.5860264865267516
TARGET-20-PARIZR-03A-02R	0.5980420238089396	0.7990449303327742
TARGET-20-PARJCR-09A-01R	0.42256788931309647	0.5169917213190162
TARGET-20-PARJYP-03A-01R	0.49978923481472365	0.47189924121196236
TARGET-20-PARKCX-09A-03R	0.3669095280389028	0.6045717290309411
TARGET-20-PARLVL-04A-02R	0.5180579385278238	0.9102018680357464
TARGET-20-PARMZF-09A-02R	0.5075158458172564	0.7286755354371572
TARGET-20-PARPDS-09A-01R	0.5038185330878696	0.4972329249384736
TARGET-20-PARPWL-09A-03R	0.4832643113129771	0.48585112264406516
TARGET-20-PARSAN-03A-01R	0.48409131745019107	0.4447298666998236
TARGET-20-PARSHM-03A-02R	0.4975933237507705	0.6419269074066557
TARGET-20-PARTAL-04A-01R	0.48720348522970297	0.47711361872998
TARGET-20-PARTAL-09A-02R	0.44642318968600386	0.3624650156084306
TARGET-20-PARUBT-40A-01R	0.5063909888302771	0.6286081420108087
TARGET-20-PARUDL-03A-01R	0.6249601200785218	0.3493947676604878
TARGET-20-PARUNX-04A-01R	0.4684548486979945	0.47237676118607935
TARGET-20-PARUNX-09A-04R	0.46525713426789206	0.45688432355628994
TARGET-20-PARUTH-09A-04R	0.5234846368641716	0.5776125678952845
TARGET-20-PARUUB-09A-02R	0.32666026792787595	0.5629251973554195
TARGET-20-PARUWX-09A-02R	0.5072098220020491	0.3772011463946101
TARGET-20-PARVAI-03A-02R	0.40828474749755606	0.3064064148314069
TARGET-20-PARWDZ-09A-01R	0.3426624678430831	0.29886916467692387
TARGET-20-PARXBT-09A-02R	0.5219229528522523	0.6438709525984686
TARGET-20-PARXMP-09A-02R	0.3800197790216598	0.4679910700179878
TARGET-20-PARXNG-09A-01R	0.4565537289078405	0.3357309889228942
TARGET-20-PARYFN-03A-01R	0.5194444510923077	0.5459348036372043
TARGET-20-PARYFN-04A-01R	0.508178222808136	0.6349581952815049
TARGET-20-PARYGA-09A-03R	0.5541912351930997	0.6690455350313852
TARGET-20-PARYVW-04A-02R	0.2333302816545132	0.6216650070611797
TARGET-20-PARYVW-09A-01R	0.47883048726786775	0.732465447496679
TARGET-20-PARZUU-09A-04R	0.1833154615699259	0.5205922162739008
TARGET-20-PARZWH-09A-03R	0.5738554326973797	0.757935995300957
TARGET-20-PASBBE-04A-02R	0.49769479728768573	0.6164908330773621
TARGET-20-PASBHI-09A-01R	0.6139041126368654	0.6398145550982963
TARGET-20-PASBPK-09A-02R	0.5478634510723293	0.28937586818859085
TARGET-20-PASCFW-09A-01R	0.5768856481361397	0.45529799541573973
TARGET-20-PASCGR-03A-02R	0.6584906697107291	0.36259425003369394
TARGET-20-PASCRZ-04A-01R	0.6735533052178445	0.2778762085623976
TARGET-20-PASFEW-09A-05R	0.3811068479521883	0.7745711558776367
TARGET-20-PASGGK-03A-01R	0.338789069603898	0.30887982355964494
TARGET-20-PASGMZ-09A-01R	0.45040195619680023	0.4574127468204412
TARGET-20-PASGWH-04A-02R	0.3719904807677167	0.8340901916096934
TARGET-20-PASGWH-09A-04R	0.6263251980538811	0.5968161233001553
TARGET-20-PASGZS-04A-01R	0.606695788221156	0.1676249868006821
TARGET-20-PASHBI-09A-01R	0.6315920862415675	0.6250017516701156
TARGET-20-PASHYZ-04A-01R	0.507140935811825	0.5355153177539461
TARGET-20-PASHYZ-09A-03R	0.4699714497009563	0.6408852222630009
TARGET-20-PASIBG-09A-01R	0.4603295409044526	0.4894603145443968
TARGET-20-PASINN-04A-02R	0.5703950432322946	0.6870706312776989
TARGET-20-PASJGZ-04A-01R	0.6019043338570551	0.6453688579023941
TARGET-20-PASJTM-09A-01R	0.5714979142070424	0.7006597631997522
TARGET-20-PASLSD-03A-01R	0.583129773945112	0.506901413388628
TARGET-20-PASMGW-09A-01R	0.5614888777349726	0.4463235211927999
TARGET-20-PASMHY-03A-03R	0.5215207562297334	0.4816485341535352
TARGET-20-PASMYS-04A-02R	0.6551146272575055	0.2359071882592289
TARGET-20-PASPGA-09A-02R	0.47629676390312187	0.683482213782756
TARGET-20-PASPKE-09A-04R	0.7188914230141144	0.4368802190267949
TARGET-20-PASPLU-04A-01R	0.3632850728260058	0.5562485500835581
TARGET-20-PASPLU-09A-02R	0.4008127324541405	0.23376663257711083
TARGET-20-PASPTM-09A-03R	0.5617896859109495	0.7614333697578528
TARGET-20-PASSSI-09A-02R	0.5140192145759652	0.5338330784418547
TARGET-20-PASTTW-09A-01R	0.5972453195227574	0.18820305829994952
TARGET-20-PASTUH-03A-01R	0.3588522241371564	0.5274677475592026
TARGET-20-PASTUH-04A-01R	0.5653580941342542	0.4979698996364417
TARGET-20-PASVVS-04A-01R	0.4076269096339208	0.39014800541605066
TARGET-20-PASVVS-09A-03R	0.470342560094693	0.519314238508687
TARGET-20-PASVYA-04A-01R	0.5457277731844384	0.6343681914045138
TARGET-20-PASVYA-09A-01R	0.590748633915834	0.48889541690854504
TARGET-20-PASVYL-09A-01R	0.3925621106443669	0.5460648748547656
TARGET-20-PASWAJ-04A-02R	0.5287057496437426	0.43468896713395067
TARGET-20-PASWAJ-09A-04R	0.5532123214489142	0.4667241449636826
TARGET-20-PASWAT-09A-01R	0.5982736881688044	0.5227682225628063
TARGET-20-PASWLN-09A-01R	0.5289806075250553	0.5729978446691109
TARGET-20-PASWPD-09A-02R	0.39899659003436855	0.4117035747414865
TARGET-20-PASWPT-09A-01R	0.6025365470716982	0.7180299989468677
TARGET-20-PASXNR-04A-01R	0.4389662813445952	0.1584495236966089
TARGET-20-PASXYG-09A-05R	0.620680182353643	0.5231295455014651
TARGET-20-PASYJI-04A-02R	0.6934194576017894	0.5537447480269994
TARGET-20-PASYJI-09A-03R	0.4786380083365286	0.38923509148983315
TARGET-20-PASZLJ-09A-01R	0.405065055973512	0.7581157480706929
TARGET-20-PATDHA-09A-01R	0.5559071154567823	0.41256742552016806
TARGET-20-PATDNN-04A-02R	0.4599749402277005	0.24409384908577317
TARGET-20-PATDNN-09A-03R	0.49543261826732427	0.6291307043059524
TARGET-20-PATELT-03A-05R	0.35643925681910177	0.5066054932876796
TARGET-20-PATIAK-04A-01R	0.36571270935253125	0.44751757896068545
TARGET-20-PATIAK-09A-01R	0.49816601471947763	0.15107426892920467
TARGET-20-PATJHJ-09A-01R	0.4687149394371605	0.43780916503081446
TARGET-20-PATJHJ-40A-01R	0.28459783773900776	0.23750276834128592
TARGET-21-PAMYMA-09A-02R	0.6859268593764322	0.40714263579808946
TARGET-21-PANVPB-09A-02R	0.7857962281642061	0.440720040467565
TARGET-21-PANZLR-09A-03R	0.8525349631701202	0.1591470295450881
TARGET-21-PARLSL-09A-02R	0.3653994254034066	0.5255868796101472
TARGET-21-PARXYR-03A-03R	0.7216592312915971	0.2598021685845359
TARGET-21-PASDKZ-41A-03R	0.725539656665212	0.5330950860391113
TARGET-21-PASFHK-41A-01R	0.6502617529019661	0.7497776536331128
TARGET-21-PASFJJ-09A-01R	0.3502976003459857	0.6857516385825442
TARGET-21-PASFJJ-41A-01R	0.6179219673955875	0.5808026253226222
TARGET-21-PASFLG-41A-03R	0.73580212032581	0.4781143337944767
TARGET-21-PASLZE-09A-01R	0.4147678177311597	0.3151584971410395
TARGET-21-PASNKZ-09A-01R	0.7887031374152186	0.5547847435211086
TARGET-21-PASSLT-41A-02R	0.8116506223186584	0.49575740749381303
TARGET-21-PASTZK-09A-01R	0.866327952510664	0.6980661703045525
TARGET-21-PASTZK-41A-03R	0.82348991927823	0.6008010443643751
TARGET-21-PASVJS-09A-01R	0.6646162447730453	0.5589053175098628
TARGET-21-PASVJS-41A-02R	0.46298639051229995	0.6929932749382992
TARGET-21-PASYEJ-09A-01R	0.5923089728318504	0.6114441827938147
TARGET-21-PASYWA-09A-01R	0.6859067067577289	0.6356585099148674
TARGET-21-PASYWA-41A-01R	0.7404932208177596	0.5742171086606687
TARGET-21-PATAIJ-09A-01R	0.6090379885795605	0.6165686887876644
TARGET-21-PATAIJ-42A-01R	0.581095110807256	0.23738693662394642
TARGET-21-PATHIU-09A-01R	0.5653379924020272	0.5861731951718857
TARGET-21-PATISD-09A-01R	0.607668366660922	0.6457501085513931
TARGET-21-PATJMY-09A-01R	0.7579806537651161	0.4783650112113368
TARGET-21-PATJMY-41A-01R	0.5531150067845834	0.5840604802132119
TARGET-21-PATKBK-03A-01R	0.6479541814822661	0.3729282377126333
TARGET-21-PATKBK-41A-02R	0.8644084114687632	0.6574460149890928
TARGET-21-PATKKJ-41A-01R	0.6792120520835583	0.4972061504944502
TARGET-21-PATKWH-09A-01R	0.5578290593821864	0.5484394112551432
TARGET-40-0A4HLD-01A-01R	0.4526616520901157	0.15483198566292097
TARGET-40-0A4HMC-01A-01R	0.4970574675942469	0.3568711922394122
TARGET-40-0A4HX8-01A-01R	0.6330223970646305	0.6515835854208825
TARGET-40-0A4HXS-01A-01R	0.7476882722700746	0.5157492953933913
TARGET-40-0A4HY5-01A-01R	0.7925526665102108	0.7307299232088029
TARGET-40-0A4I0Q-01A-01R	0.4566334854255699	0.29518889293709993
TARGET-40-0A4I0W-01A-01R	0.7050312726209467	0.47695367261063343
TARGET-40-0A4I3S-01A-01R	0.5251567915624537	0.5866988490590942
TARGET-40-0A4I42-01A-01R	0.8429683036092772	0.5135847750245678
TARGET-40-0A4I48-01A-01R	0.8208482886602605	0.748078580832313
TARGET-40-0A4I4E-01A-01R	0.6380287448954743	0.33970879586132946
TARGET-40-0A4I4M-01A-01R	0.6289072330357592	0.5116931719104277
TARGET-40-0A4I4O-01A-01R	0.7796285408827034	0.493344396786862
TARGET-40-0A4I5B-01A-01R	0.7983089454926271	0.46250205245026005
TARGET-40-0A4I65-01A-01R	0.5338215580904115	0.6277580147783223
TARGET-40-0A4I6O-01A-01R	0.791340337000946	0.6505222772948759
TARGET-40-0A4I8U-01A-01R	0.41154421445678313	0.4065398643370654
TARGET-40-0A4I9K-01A-01R	0.8157383925219771	0.803493329994226
TARGET-40-PAKFVX-01A-01R	0.5395811321233652	0.41790537517247117
TARGET-40-PAKUZU-01A-01R	0.8322398978367411	0.4765937703114985
TARGET-40-PAKXLD-01A-01R	0.8696025974428294	0.40289142195371097
TARGET-40-PAKZZK-01A-01R	0.8800753183208986	0.4414234887315199
TARGET-40-PALECC-01A-01R	0.7723709275781037	0.47357219026419245
TARGET-40-PALFYN-01A-01R	0.5844758237077158	0.6610662211191434
TARGET-40-PALHRL-01A-01R	0.6131478594960484	0.5108408752709672
TARGET-40-PALKDP-01A-01R	0.913856529385335	0.7332346864369189
TARGET-40-PALKGN-01A-01R	0.5235078373780853	0.4860678479424732
TARGET-40-PALWWX-01A-01R	0.8023778265285809	0.6758398115769504
TARGET-40-PALZGU-01A-01R	0.7561017910017503	0.6598700631632434
TARGET-40-PAMEKS-01A-01R	0.9346442791164462	0.4630124074654301
TARGET-40-PAMHLF-01A-01R	0.7865942959334744	0.6141297368354244
TARGET-40-PAMHYN-01A-01R	0.7073062389060648	0.620654958638171
TARGET-40-PAMJXS-01A-01R	0.5304445469818215	0.3021887256977503
TARGET-40-PAMLKS-01A-01R	0.7560549116138269	0.5127482193933216
TARGET-40-PAMRHD-01A-01R	0.6406749434446101	0.5069979551751117
TARGET-40-PAMTCM-01A-01R	0.6002698447342779	0.27621570142106633
TARGET-40-PAMYYJ-01A-01R	0.5815181325032591	0.40766168967995564
