Gene_symbol	current_dataset	previous_dataset
SNORD2	NA	TARGET
RNU6-57P	NA	TARGET
TRAJ56	NA	TARGET
TRAJ50	NA	TARGET
MIR6895	NA	TARGET
RNU6-903P	NA	TARGET
TRBJ2-2P	NA	TARGET
RNU6-897P	NA	TARGET
IGHD6-25	NA	TARGET
MIR6875	NA	TARGET
SNORD50B	NA	TARGET
MIR4784	NA	TARGET
RNU6-308P	NA	TARGET
MIR6800	NA	TARGET
RNU6-1301P	NA	TARGET
MIR6088	NA	TARGET
MIR320C1	NA	TARGET
MIR6801	NA	TARGET
RNU6-160P	NA	TARGET
MIR7113	NA	TARGET
MIR6746	NA	TARGET
MIR7152	NA	TARGET
RNU6-1203P	NA	TARGET
MIR215	NA	TARGET
MIR4701	NA	TARGET
RNA5SP320	NA	TARGET
MIR331	NA	TARGET
MIR6730	NA	TARGET
MIR4723	NA	TARGET
RNU6-136P	NA	TARGET
RNU6-618P	NA	TARGET
RNA5SP258	NA	TARGET
MIR3153	NA	TARGET
MIR6808	NA	TARGET
MIR7703	NA	TARGET
MIR7109	NA	TARGET
MIR6509	NA	TARGET
IGHD1-20	NA	TARGET
MIR4730	NA	TARGET
MIR644A	NA	TARGET
MIR6069	NA	TARGET
MIR6791	NA	TARGET
SNORD101	NA	TARGET
RNU7-48P	NA	TARGET
RNU6-924P	NA	TARGET
SNORD6	NA	TARGET
MIR4690	NA	TARGET
MIR4728	NA	TARGET
RNU6-886P	NA	TARGET
MIR4672	NA	TARGET
MIR5692B	NA	TARGET
MIR548AN	NA	TARGET
MIR5707	NA	TARGET
AC007948.1	NA	TARGET
MIR375	NA	TARGET
MIR6777	NA	TARGET
MIR3677	NA	TARGET
MIR6748	NA	TARGET
RNU6-1318P	NA	TARGET
IGHVII-40-1	NA	TARGET
RNU6-19P	NA	TARGET
MIR4512	NA	TARGET
MIR452	NA	TARGET
MIR6750	NA	TARGET
RNU6-799P	NA	TARGET
RNA5SP277	NA	TARGET
RNU7-52P	NA	TARGET
MIR8089	NA	TARGET
MIR4489	NA	TARGET
MIR3972	NA	TARGET
MIR3177	NA	TARGET
MIR4666A	NA	TARGET
MIR5094	NA	TARGET
MIR320A	NA	TARGET
MIR4526	NA	TARGET
TRDJ3	NA	TARGET
MIR548L	NA	TARGET
MIR3117	NA	TARGET
MIR760	NA	TARGET
SNORD116-30	NA	TARGET
TRGJ2	NA	TARGET
MIR4436A	NA	TARGET
MIR4477B	NA	TARGET
CYP3A52P	NA	TARGET
MIR4292	NA	TARGET
MIR6784	NA	TARGET
RNY4P20	NA	TARGET
RNU6-151P	NA	TARGET
MIR8075	NA	TARGET
RNU6-422P	NA	TARGET
MIR6739	NA	TARGET
MIR4740	NA	TARGET
MIR6858	NA	TARGET
MIR4999	NA	TARGET
MIR4507	NA	TARGET
RNU6-550P	NA	TARGET
MIR7112	NA	TARGET
TRDJ2	NA	TARGET
RNU6-260P	NA	TARGET
IGHV1OR16-2	NA	TARGET
RNU6-110P	NA	TARGET
MIR4738	NA	TARGET
MIR1270	NA	TARGET
SNORD48	NA	TARGET
RNU6-145P	NA	TARGET
MIR1229	NA	TARGET
RNU6-854P	NA	TARGET
MIR4271	NA	TARGET
SNORD63	NA	TARGET
MIR9-3	NA	TARGET
MIR1179	NA	TARGET
IGKV2-38	NA	TARGET
snoMe28S-Am2634	NA	TARGET
SNORD93	NA	TARGET
MTRNR2L9	NA	TARGET
MIR5695	NA	TARGET
MIR6732	NA	TARGET
RNU7-13P	NA	TARGET
RNU6-135P	NA	TARGET
RNU6-339P	NA	TARGET
MIR6124	NA	TARGET
SPINT5P	NA	TARGET
MIR3680-1	NA	TARGET
MIR548AY	NA	TARGET
mascRNA-menRNA	NA	TARGET
MIR6859-1	NA	TARGET
RNU6-588P	NA	TARGET
MIR649	NA	TARGET
MIR6890	NA	TARGET
MIR6790	NA	TARGET
MIR6894	NA	TARGET
MIR6832	NA	TARGET
RNA5SP170	NA	TARGET
MIR138-2	NA	TARGET
RNU6-933P	NA	TARGET
MIR561	NA	TARGET
RNU6-726P	NA	TARGET
MIR580	NA	TARGET
MIR6798	NA	TARGET
MIR3161	NA	TARGET
MIR4772	NA	TARGET
MIR3685	NA	TARGET
MIR4744	NA	TARGET
SNORD84	NA	TARGET
MIR1226	NA	TARGET
MIR4745	NA	TARGET
RNU6-269P	NA	TARGET
MIR4783	NA	TARGET
MIR4530	NA	TARGET
MIR8076	NA	TARGET
RNU6-527P	NA	TARGET
RNU6-766P	NA	TARGET
RNU6-813P	NA	TARGET
MIR4312	NA	TARGET
RNU6-1190P	NA	TARGET
MIR4539	NA	TARGET
MIR23A	NA	TARGET
RNU6-724P	NA	TARGET
MIR491	NA	TARGET
RNU6-236P	NA	TARGET
MIR24-2	NA	TARGET
RNU6-1141P	NA	TARGET
RNU6-399P	NA	TARGET
RNU6-1169P	NA	TARGET
MIR7974	NA	TARGET
MIR6878	NA	TARGET
MIR4734	NA	TARGET
MIR6749	NA	TARGET
RNU4-90P	NA	TARGET
MIR6729	NA	TARGET
MIR4656	NA	TARGET
MIR6761	NA	TARGET
MIR4513	NA	TARGET
MIR548H1	NA	TARGET
MIR4502	NA	TARGET
MIR5787	NA	TARGET
SNORD123	NA	TARGET
RNU6-506P	NA	TARGET
RNU6-1205P	NA	TARGET
RNA5SP218	NA	TARGET
MIR2116	NA	TARGET
RNU6-542P	NA	TARGET
MIR563	NA	TARGET
RNA5SP35	NA	TARGET
RNU6-524P	NA	TARGET
MIR181B2	NA	TARGET
MIR208A	NA	TARGET
IGHD1-7	NA	TARGET
MIR6722	NA	TARGET
RNA5SP278	NA	TARGET
RNU6-158P	NA	TARGET
MIR6797	NA	TARGET
MIR587	NA	TARGET
RNU6-450P	NA	TARGET
RNU6-1289P	NA	TARGET
MIR6849	NA	TARGET
MIR3154	NA	TARGET
MIR6853	NA	TARGET
MIR4285	NA	TARGET
MIR1249	NA	TARGET
MIR4777	NA	TARGET
SNORD115-4	NA	TARGET
RNU7-40P	NA	TARGET
MIR6781	NA	TARGET
SNORD39	NA	TARGET
SNORD42A	NA	TARGET
MIR6865	NA	TARGET
RNA5SP460	NA	TARGET
RNA5SP40	NA	TARGET
RNA5SP321	NA	TARGET
MIR6752	NA	TARGET
SNORD73B	NA	TARGET
IGHJ1P	NA	TARGET
RNU6-1310P	NA	TARGET
MIR4479	NA	TARGET
MIR6804	NA	TARGET
MIR4632	NA	TARGET
RNU6-624P	NA	TARGET
MIR6881	NA	TARGET
RNU6-782P	NA	TARGET
RNU6-451P	NA	TARGET
RNU6-908P	NA	TARGET
RNU6-62P	NA	TARGET
RNU6-922P	NA	TARGET
MIR3135B	NA	TARGET
RNU6-272P	NA	TARGET
MIR6796	NA	TARGET
MIR3656	NA	TARGET
RNA5SP476	NA	TARGET
MIR6514	NA	TARGET
RNA5SP120	NA	TARGET
MIR8058	NA	TARGET
RNA5SP163	NA	TARGET
MIRLET7A1	NA	TARGET
RNU6-1181P	NA	TARGET
MIR4664	NA	TARGET
MIR4706	NA	TARGET
RNU6-796P	NA	TARGET
MIR541	NA	TARGET
RNU6-1282P	NA	TARGET
MIR6870	NA	TARGET
AC079150.2	NA	TARGET
TRAJ46	NA	TARGET
RNU6-1050P	NA	TARGET
RNU5A-4P	NA	TARGET
MIR6851	NA	TARGET
MIR1228	NA	TARGET
RNU6-1149P	NA	TARGET
KRTAP9-10P	NA	TARGET
MIR6773	NA	TARGET
RNU6-535P	NA	TARGET
MIR6864	NA	TARGET
MIR1180	NA	TARGET
MIR548V	NA	TARGET
RNU6-455P	NA	TARGET
MIR4322	NA	TARGET
RNU6-960P	NA	TARGET
MIR6825	NA	TARGET
MIR6763	NA	TARGET
SNORD59	NA	TARGET
MIR6889	NA	TARGET
RNU6-331P	NA	TARGET
MIR548AT	NA	TARGET
RNU6-1146P	NA	TARGET
SNORD56	NA	TARGET
MIR6513	NA	TARGET
MIR6835	NA	TARGET
RNA5SP47	NA	TARGET
MIR6802	NA	TARGET
RNA5SP512	NA	TARGET
MIR4284	NA	TARGET
MIR6792	NA	TARGET
MIR4518	NA	TARGET
MIR1915	NA	TARGET
MIR4297	NA	TARGET
MIR4685	NA	TARGET
MIR4324	NA	TARGET
MIR6769A	NA	TARGET
MIR6793	NA	TARGET
RNU6-758P	NA	TARGET
RNU6-1154P	NA	TARGET
MIR3132	NA	TARGET
RNU6-651P	NA	TARGET
MIR1203	NA	TARGET
RNU6-58P	NA	TARGET
MIR200C	NA	TARGET
MIR6737	NA	TARGET
RNU6-1250P	NA	TARGET
RNA5SP256	NA	TARGET
MIR3192	NA	TARGET
SNORD115-21	NA	TARGET
MIR548AW	NA	TARGET
MIR670	NA	TARGET
RNU6-645P	NA	TARGET
RNU6-1306P	NA	TARGET
RNU6-191P	NA	TARGET
IGHD3OR15-3B	NA	TARGET
RNU6-1324P	NA	TARGET
RNA5SP448	NA	TARGET
RNA5SP60	NA	TARGET
MIR6780B	NA	TARGET
RNU6-973P	NA	TARGET
MIR6803	NA	TARGET
MIR3189	NA	TARGET
RNU6-971P	NA	TARGET
MIR6859-2	NA	TARGET
MIR6778	NA	TARGET
MIR5088	NA	TARGET
MIR3198-1	NA	TARGET
MIR6766	NA	TARGET
RNU6-254P	NA	TARGET
MIR6499	NA	TARGET
SNORD114-10	NA	TARGET
RNA5SP441	NA	TARGET
MIR3646	NA	TARGET
RNU7-151P	NA	TARGET
MIR6515	NA	TARGET
RNU6-1081P	NA	TARGET
RNU6-1137P	NA	TARGET
MIR6812	NA	TARGET
MIR8071-2	NA	TARGET
RNU6-1212P	NA	TARGET
MIR4522	NA	TARGET
SNORD18A	NA	TARGET
MIR21	NA	TARGET
MIR4314	NA	TARGET
MIR3151	NA	TARGET
MIR6747	NA	TARGET
MIR6774	NA	TARGET
MIR5588	NA	TARGET
MIR138-1	NA	TARGET
MIR4642	NA	TARGET
MIRLET7G	NA	TARGET
RNU6-258P	NA	TARGET
MIR6815	NA	TARGET
RNA5SP461	NA	TARGET
MIR938	NA	TARGET
MIR6862-2	NA	TARGET
MIR4725	NA	TARGET
MIR6077	NA	TARGET
MIR4782	NA	TARGET
MIR6511B2	NA	TARGET
MIR320E	NA	TARGET
MIR6768	NA	TARGET
RNU6-927P	NA	TARGET
MIR1303	NA	TARGET
MIR4467	NA	TARGET
MIR6767	NA	TARGET
RNA5SP130	NA	TARGET
RNA5SP175	NA	TARGET
MIR1972-1	NA	TARGET
MIR301A	NA	TARGET
MIR3162	NA	TARGET
RNU7-140P	NA	TARGET
TRAJ61	NA	TARGET
RNU6-287P	NA	TARGET
MIR548A3	NA	TARGET
RNU6-613P	NA	TARGET
RNU6-79P	NA	TARGET
MIR328	NA	TARGET
MIR8071-1	NA	TARGET
MIR4726	NA	TARGET
MIR4488	NA	TARGET
MIR6741	NA	TARGET
MIR4641	NA	TARGET
RNU6-456P	NA	TARGET
MIR4305	NA	TARGET
MIR6806	NA	TARGET
MIR9500	NA	TARGET
RNA5SP97	NA	TARGET
MIR7849	NA	TARGET
MIR6744	NA	TARGET
MIR6776	NA	TARGET
RNU6ATAC11P	NA	TARGET
MIR1913	NA	TARGET
MIR199A1	NA	TARGET
MIR130A	NA	TARGET
RNU6-894P	NA	TARGET
SNORD37	NA	TARGET
SNORD41	NA	TARGET
MIR4667	NA	TARGET
MIR758	NA	TARGET
MIR6770-1	NA	TARGET
MIR6814	NA	TARGET
MIR34B	NA	TARGET
RNU6-317P	NA	TARGET
RNU6-319P	NA	TARGET
SNORD53	NA	TARGET
RNU2-16P	NA	TARGET
MIR933	NA	TARGET
MIR6879	NA	TARGET
RNU6-902P	NA	TARGET
MIR6511A1	NA	TARGET
RNU6-768P	NA	TARGET
snoMBII-202	NA	TARGET
MIR2467	NA	TARGET
MIR7843	NA	TARGET
MIR5087	NA	TARGET
MIR601	NA	TARGET
RNU6-526P	NA	TARGET
RNU6-565P	NA	TARGET
MIR4768	NA	TARGET
RNA5SP367	NA	TARGET
RFPL3-AS1_1	NA	TARGET
SNORD66	NA	TARGET
MIR4259	NA	TARGET
MIR4281	NA	TARGET
RNU4-79P	NA	TARGET
MIR1273C	NA	TARGET
RNU6-325P	NA	TARGET
MIR4448	NA	TARGET
MIR6833	NA	TARGET
MIR874	NA	TARGET
MIR6089	NA	TARGET
MIR4319	NA	TARGET
MIR3196	NA	TARGET
MIR1275	NA	TARGET
RNU6-1234P	NA	TARGET
snoU83B	NA	TARGET
Hammerhead_HH9	NA	TARGET
RNU6-874P	NA	TARGET
MIR6816	NA	TARGET
MIR4682	NA	TARGET
RNU6-1104P	NA	TARGET
RNU6-435P	NA	TARGET
MIR1299	NA	TARGET
RNU6-453P	NA	TARGET
RNY4P14	NA	TARGET
RNU6-711P	NA	TARGET
MIR3136	NA	TARGET
RNU6-1074P	NA	TARGET
MIR4646	NA	TARGET
MIR6871	NA	TARGET
RNA5SP364	NA	TARGET
MIR298	NA	TARGET
MIR6087	NA	TARGET
MIR1301	NA	TARGET
MIR373	NA	TARGET
RNA5SP243	NA	TARGET
RNA5SP77	NA	TARGET
MIR4648	NA	TARGET
MIR409	NA	TARGET
RNU4ATAC14P	NA	TARGET
RNA5SP499	NA	TARGET
RNA5SP20	NA	TARGET
RNU6-511P	NA	TARGET
RNU6-865P	NA	TARGET
CASP1P1	NA	TARGET
MIR4766	NA	TARGET
RNU6-220P	NA	TARGET
RNU2-19P	NA	TARGET
MIR26B	NA	TARGET
RNA5SP114	NA	TARGET
MIR1343	NA	TARGET
SNORD115-6	NA	TARGET
MIR548AC	NA	TARGET
MIR4286	NA	TARGET
MIR5190	NA	TARGET
MIR4761	NA	TARGET
MIR483	NA	TARGET
MIR3928	NA	TARGET
MIR4637	NA	TARGET
MIR4633	NA	TARGET
RNU6-675P	NA	TARGET
MIR3133	NA	TARGET
RNU6-494P	NA	TARGET
MIR887	NA	TARGET
MIR6877	NA	TARGET
IGHD1-14	NA	TARGET
MIR6736	NA	TARGET
IGHVII-67-1	NA	TARGET
MIR5687	NA	TARGET
MIR5587	NA	TARGET
MIR599	NA	TARGET
RNU6-416P	NA	TARGET
MREGP1	NA	TARGET
RNU6-561P	NA	TARGET
RNU6-180P	NA	TARGET
RNU6-285P	NA	TARGET
MIR3678	NA	TARGET
MIR6783	NA	TARGET
MIR6738	NA	TARGET
MIR6794	NA	TARGET
MIR4478	NA	TARGET
MIR6799	NA	TARGET
MIR4767	NA	TARGET
MIR3180-2	NA	TARGET
RNU6-1243P	NA	TARGET
SNORD32B	NA	TARGET
MIR4472-2	NA	TARGET
MIR6813	NA	TARGET
RNU6-1036P	NA	TARGET
RNU6-940P	NA	TARGET
MIR6852	NA	TARGET
MIR4715	NA	TARGET
MIR410	NA	TARGET
MIR4639	NA	TARGET
RNU4-71P	NA	TARGET
MIR8054	NA	TARGET
RNU4-87P	NA	TARGET
MIR4678	NA	TARGET
RNU7-54P	NA	TARGET
MIR302C	NA	TARGET
RNU6-83P	NA	TARGET
MIR4714	NA	TARGET
MIR4449	NA	TARGET
MIR30C2	NA	TARGET
RNU6-245P	NA	TARGET
MIR378A	NA	TARGET
MIR3135A	NA	TARGET
RNA5SP169	NA	TARGET
MIR4424	NA	TARGET
MIR8063	NA	TARGET
MIR6886	NA	TARGET
MIR5092	NA	TARGET
SNORD38	NA	TARGET
MIR4636	NA	TARGET
AC074290.1	NA	TARGET
MIR6829	NA	TARGET
MIR6505	NA	TARGET
MIR4463	NA	TARGET
RNU7-57P	NA	TARGET
MIR6827	NA	TARGET
MIR100	NA	TARGET
MIR503	NA	TARGET
MIR3609	NA	TARGET
MIR4673	NA	TARGET
MIR3200	NA	TARGET
MIR6888	NA	TARGET
RNU6-131P	NA	TARGET
MIR3145	NA	TARGET
MIR8081	NA	TARGET
MIR450A2	NA	TARGET
RNU7-193P	NA	TARGET
MIR6512	NA	TARGET
MIR7850	NA	TARGET
MIR5089	NA	TARGET
MIR4483	NA	TARGET
RNU6-898P	NA	TARGET
MIR6782	NA	TARGET
RNU7-128P	NA	TARGET
RNA5SP432	NA	TARGET
MIR3908	NA	TARGET
MIR3680-2	NA	TARGET
SNORD115-14	NA	TARGET
MIR139	NA	TARGET
MIR5581	NA	TARGET
RNU5A-2P	NA	TARGET
MIR4747	NA	TARGET
SNORD115-22	NA	TARGET
RNU7-160P	NA	TARGET
RNU6-155P	NA	TARGET
MIR4484	NA	TARGET
RNU6-1299P	NA	TARGET
RNU4-61P	NA	TARGET
MIR3127	NA	TARGET
RNA5SP90	NA	TARGET
MIR4443	NA	TARGET
MIR544B	NA	TARGET
RNU6-948P	NA	TARGET
MIR4326	NA	TARGET
MIR5187	NA	TARGET
RNU6-1224P	NA	TARGET
RNU6-1196P	NA	TARGET
MIR4757	NA	TARGET
MIR3915	NA	TARGET
MIR4780	NA	TARGET
MIR193B	NA	TARGET
RNU6-822P	NA	TARGET
RNU6-264P	NA	TARGET
RNU6-545P	NA	TARGET
MIR6770-2	NA	TARGET
RNU6-468P	NA	TARGET
RNA5SP186	NA	TARGET
RNU7-181P	NA	TARGET
MIR8073	NA	TARGET
MIR6810	NA	TARGET
RNU6-992P	NA	TARGET
RNU6-528P	NA	TARGET
RNU6-956P	NA	TARGET
RNU6-410P	NA	TARGET
MIR4525	NA	TARGET
RNU7-49P	NA	TARGET
RNU6-934P	NA	TARGET
RNU6-306P	NA	TARGET
MIR6846	NA	TARGET
RNU6-1102P	NA	TARGET
MIR5692C2	NA	TARGET
MIR4645	NA	TARGET
MIR124-3	NA	TARGET
MIR6855	NA	TARGET
MIR4717	NA	TARGET
RNU6-237P	NA	TARGET
RNU6-819P	NA	TARGET
MIR7155	NA	TARGET
MIR6779	NA	TARGET
RNU6-1336P	NA	TARGET
RNU6-669P	NA	TARGET
MIR6775	NA	TARGET
MIR128-1	NA	TARGET
RNU6-991P	NA	TARGET
RNU6-939P	NA	TARGET
SNORD126	NA	TARGET
MIR4435-1	NA	TARGET
MIR6780A	NA	TARGET
RNU7-43P	NA	TARGET
RNU6-970P	NA	TARGET
MIR4710	NA	TARGET
MIR920	NA	TARGET
MIR548E	NA	TARGET
MIR7159	NA	TARGET
RNU6-871P	NA	TARGET
RNU6-1258P	NA	TARGET
SNORD115-25	NA	TARGET
MIR4758	NA	TARGET
MIR6836	NA	TARGET
MIR3140	NA	TARGET
RNU7-200P	NA	TARGET
MIR4295	NA	TARGET
MIR4511	NA	TARGET
RNU6-547P	NA	TARGET
RNU6-709P	NA	TARGET
CST9LP2	NA	TARGET
MIR4298	NA	TARGET
RNU6-1277P	NA	TARGET
RNU6-358P	NA	TARGET
RNU6-120P	NA	TARGET
MIR4795	NA	TARGET
SNORD114-3	NA	TARGET
RNU7-75P	NA	TARGET
MIR1293	NA	TARGET
RNA5SP384	NA	TARGET
MIR4321	NA	TARGET
MIR4469	NA	TARGET
MIR4504	NA	TARGET
RNU6ATAC36P	NA	TARGET
MIR668	NA	TARGET
RNU6-663P	NA	TARGET
RNU6-740P	NA	TARGET
MIR323B	NA	TARGET
RNU6-390P	NA	TARGET
RNA5SP158	NA	TARGET
MIR6856	NA	TARGET
MIR548AO	NA	TARGET
MIR4268	NA	TARGET
MIR4684	NA	TARGET
MIR7975	NA	TARGET
MIR627	NA	TARGET
MIR6873	NA	TARGET
MIR6885	NA	TARGET
TRAJ25	NA	TARGET
RNU6-910P	NA	TARGET
MIR4254	NA	TARGET
MIR4499	NA	TARGET
RNU6-630P	NA	TARGET
MIR1268A	NA	TARGET
MIR3689D2	NA	TARGET
RNU5F-2P	NA	TARGET
IGHD5OR15-5B	NA	TARGET
MIR185	NA	TARGET
MIR6880	NA	TARGET
HLA-Z	NA	TARGET
RNA5SP87	NA	TARGET
MIR3168	NA	TARGET
MIR378B	NA	TARGET
TRAJ59	NA	TARGET
RNU7-97P	NA	TARGET
RNU6-1200P	NA	TARGET
MIR4505	NA	TARGET
MIR4482	NA	TARGET
MIR323A	NA	TARGET
MIR154	NA	TARGET
RNU6-777P	NA	TARGET
RNY1P1	NA	TARGET
RNU6-1276P	NA	TARGET
MIR6874	NA	TARGET
RNU6-68P	NA	TARGET
MIR1286	NA	TARGET
MIR6811	NA	TARGET
TRDD3	NA	TARGET
MIR5571	NA	TARGET
MIR6893	NA	TARGET
RNU6-92P	NA	TARGET
MIR4323	NA	TARGET
MIR5706	NA	TARGET
RNU6-1007P	NA	TARGET
TRAJ60	NA	TARGET
RNU6-1094P	NA	TARGET
RNU7-171P	NA	TARGET
RNU6-938P	NA	TARGET
SNORD113-3	NA	TARGET
MIR4792	NA	TARGET
RNA5SP80	NA	TARGET
MIR6860	NA	TARGET
AF246928.1	NA	TARGET
RNU6-252P	NA	TARGET
MIR6822	NA	TARGET
MIR655	NA	TARGET
RNU7-186P	NA	TARGET
MIR4472-1	NA	TARGET
snoZ6	NA	TARGET
RNU6-89P	NA	TARGET
RNU6-659P	NA	TARGET
RNU6-362P	NA	TARGET
SNORD115-12	NA	TARGET
RNU6-201P	NA	TARGET
RNU6-668P	NA	TARGET
MIR5095	NA	TARGET
RNU2-53P	NA	TARGET
MIR5739	NA	TARGET
MIR153-2	NA	TARGET
RPS29P24	NA	TARGET
RNU6-270P	NA	TARGET
MIR6795	NA	TARGET
MIR4419A	NA	TARGET
RNU6-1332P	NA	TARGET
MIR369	NA	TARGET
MIR4531	NA	TARGET
MIR3606	NA	TARGET
RNU6-835P	NA	TARGET
RPS29P26	NA	TARGET
MIR4465	NA	TARGET
RNU6-1294P	NA	TARGET
MIR548P	NA	TARGET
RNU6-104P	NA	TARGET
RNU6-452P	NA	TARGET
MIR548Q	NA	TARGET
MIR6861	NA	TARGET
MIR1193	NA	TARGET
RNU6-150P	NA	TARGET
MIR4686	NA	TARGET
RNU6-1080P	NA	TARGET
RNU6-311P	NA	TARGET
MIR4521	NA	TARGET
RNU6-552P	NA	TARGET
MIR5696	NA	TARGET
MIR4752	NA	TARGET
MIR5698	NA	TARGET
RNU7-143P	NA	TARGET
MIR196A1	NA	TARGET
MIR511	NA	TARGET
RNU6-1107P	NA	TARGET
MIR4515	NA	TARGET
MIR95	NA	TARGET
RNU6-913P	NA	TARGET
RNA5SP338	NA	TARGET
MIR3175	NA	TARGET
MIR365A	NA	TARGET
MIR4418	NA	TARGET
RNU6-1078P	NA	TARGET
SNORD112	NA	TARGET
MIR1268B	NA	TARGET
RNA5SP125	NA	TARGET
RNU7-45P	NA	TARGET
MIR5684	NA	TARGET
MIR33A	NA	TARGET
RNU6-421P	NA	TARGET
RNU6-634P	NA	TARGET
MIR5692C1	NA	TARGET
MIR4464	NA	TARGET
RNU6-486P	NA	TARGET
RNA5SP181	NA	TARGET
MIR6863	NA	TARGET
RNU6-240P	NA	TARGET
MIR4658	NA	TARGET
MIR99B	NA	TARGET
MIR6823	NA	TARGET
MIR4801	NA	TARGET
RNU6-1307P	NA	TARGET
MIR543	NA	TARGET
SNORD114-7	NA	TARGET
RNU6-170P	NA	TARGET
RNU6-947P	NA	TARGET
RNU6-63P	NA	TARGET
MIR1266	NA	TARGET
RNU6-340P	NA	TARGET
MIR4655	NA	TARGET
snoZ196	NA	TARGET
RNU5D-2P	NA	TARGET
RNU6-965P	NA	TARGET
IGHVII-46-1	NA	TARGET
MIR4695	NA	TARGET
SNORD115-40	NA	TARGET
SNORD79	NA	TARGET
MIR6859-3	NA	TARGET
RNU6-1273P	NA	TARGET
RNU6-626P	NA	TARGET
MIR4253	NA	TARGET
MIR26A1	NA	TARGET
MIR487B	NA	TARGET
MIR4689	NA	TARGET
AC009237.13	NA	TARGET
MIR4309	NA	TARGET
RNU6-165P	NA	TARGET
MIR548AL	NA	TARGET
RNA5SP113	NA	TARGET
RNU6-803P	NA	TARGET
RNU6ATAC22P	NA	TARGET
RNU6-575P	NA	TARGET
MIR1471	NA	TARGET
RNU7-28P	NA	TARGET
MIR485	NA	TARGET
RNU6-275P	NA	TARGET
MIR4442	NA	TARGET
MIR3181	NA	TARGET
RNU6-857P	NA	TARGET
SNORD74	NA	TARGET
MIR1910	NA	TARGET
MIR3197	NA	TARGET
MIR3670-1	NA	TARGET
MIR1233-2	NA	TARGET
RNA5SP89	NA	TARGET
RNU4-63P	NA	TARGET
RNU6-215P	NA	TARGET
MIR596	NA	TARGET
MIR422A	NA	TARGET
RNU6-1126P	NA	TARGET
RNU6-114P	NA	TARGET
RNU6-373P	NA	TARGET
MIR6771	NA	TARGET
MIR28	NA	TARGET
RNU7-3P	NA	TARGET
SNORD45	NA	TARGET
MIR5589	NA	TARGET
RNA5SP270	NA	TARGET
CCNYL3	NA	TARGET
RNU6-1108P	NA	TARGET
MIR1976	NA	TARGET
MIR4444-2	NA	TARGET
MIR553	NA	TARGET
SNORD115	NA	TARGET
MIR8080	NA	TARGET
MIR6500	NA	TARGET
MIR3180-3	NA	TARGET
RNU7-123P	NA	TARGET
MIR6731	NA	TARGET
RNU6-895P	NA	TARGET
MIR4287	NA	TARGET
RNA5SP361	NA	TARGET
MIR5697	NA	TARGET
SNORD111B	NA	TARGET
MIR3115	NA	TARGET
RNU6-121P	NA	TARGET
RNU6-337P	NA	TARGET
SNORD96B	NA	TARGET
RNU6-320P	NA	TARGET
RNU4-64P	NA	TARGET
MIR190A	NA	TARGET
MIR6842	NA	TARGET
MIR4759	NA	TARGET
RPS29P30	NA	TARGET
SNORD115-37	NA	TARGET
SNORD18	NA	TARGET
RNU6-602P	NA	TARGET
IGLJ4	NA	TARGET
MIR129-2	NA	TARGET
MIR3179-2	NA	TARGET
RNU7-27P	NA	TARGET
U7	NA	TARGET
MIR6866	NA	TARGET
MIR3617	NA	TARGET
RNU6-1009P	NA	TARGET
HSFY8P	NA	TARGET
MIR4698	NA	TARGET
RNA5SP433	NA	TARGET
RNA5SP410	NA	TARGET
RNU7-61P	NA	TARGET
RNU6-383P	NA	TARGET
MIR548H4	NA	TARGET
RNA5SP38	NA	TARGET
RNU7-23P	NA	TARGET
RNU7-154P	NA	TARGET
RNU6-1227P	NA	TARGET
MIR3179-3	NA	TARGET
RNU6-710P	NA	TARGET
MIR450B	NA	TARGET
RBMY1KP	NA	TARGET
RNU6-1109P	NA	TARGET
RNA5SP427	NA	TARGET
MIR4654	NA	TARGET
MIR4652	NA	TARGET
CPEB3_ribozyme	NA	TARGET
MIR5690	NA	TARGET
RNU6-239P	NA	TARGET
SNRPGP7	NA	TARGET
MIR4308	NA	TARGET
RNA5SP279	NA	TARGET
MIR8077	NA	TARGET
RNY4P28	NA	TARGET
RNU6-424P	NA	TARGET
RNU6-728P	NA	TARGET
RNA5SP359	NA	TARGET
RNU6-1339P	NA	TARGET
MIR6090	NA	TARGET
MIR8056	NA	TARGET
MIR4739	NA	TARGET
AC013791.1	NA	TARGET
RNU6-818P	NA	TARGET
RNA5SP403	NA	TARGET
MIR107	NA	TARGET
MIR520A	NA	TARGET
SNORD81	NA	TARGET
MIR4532	NA	TARGET
SNORD114-1	NA	TARGET
RNU6-73P	NA	TARGET
MIR4708	NA	TARGET
MIR184	NA	TARGET
MIR494	NA	TARGET
SNORD115-47	NA	TARGET
RNU7-81P	NA	TARGET
MIR4252	NA	TARGET
MIR4277	NA	TARGET
MIR190B	NA	TARGET
MIR525	NA	TARGET
RNU6-65P	NA	TARGET
MIR6760	NA	TARGET
RNU7-47P	NA	TARGET
RNU6-899P	NA	TARGET
MIR16-1	NA	TARGET
MIR548H2	NA	TARGET
BPY2DP	NA	TARGET
MIR605	NA	TARGET
SNORD114-31	NA	TARGET
MIR1233-1	NA	TARGET
RNA5SP308	NA	TARGET
RNU7-170P	NA	TARGET
RNU6-454P	NA	TARGET
RNU6-864P	NA	TARGET
MIR382	NA	TARGET
RNU6-811P	NA	TARGET
RNU7-121P	NA	TARGET
MIR5705	NA	TARGET
